geneID	control_1	control_2	control_3	OPDA_1	OPDA_2	OPDA_3
kfl00001_0010	43.204636	44.574551	43.826744	42.444313	42.611748	47.033112
kfl00001_0030	84.359879	88.347412	87.782158	91.014061	93.316536	96.721291
kfl00001_0040	0	0	0	0	0	0
kfl00001_0050	0	0	0	0	0	0
kfl00001_0055	44.812401	44.624069	51.847858	38.085701	35.320831	40.104675
kfl00001_0060	148.812393	162.240326	160.041107	164.482727	138.545837	156.744186
kfl00001_0070	15.317599	19.441496	16.274492	18.207743	18.204527	21.693047
kfl00001_0080	21.138521	16.636324	14.284487	14.012606	13.575393	15.008571
kfl00001_0090	5.645684	6.062408	6.696351	5.658695	6.041788	5.661484
kfl00001_0100	0	0	0	0.045252	0.044782	0
kfl00001_0110	1.253083	1.846792	2.538865	1.374642	2.481735	2.150947
kfl00001_0120	162.044479	171.899429	165.704224	282.819611	288.177246	305.534271
kfl00001_0130	0.534677	0.23127	0.158067	0.157329	0.031108	0.095373
kfl00001_0140	23.039242	23.443954	23.904961	21.583935	20.310654	22.398861
kfl00001_0150	0.316638	0.39898	0.181112	0	0	0
kfl00001_0160	10.549424	11.009488	10.735629	3.33422	4.572751	4.455457
kfl00001_0170	11.515453	11.506391	14.477304	11.064883	12.296523	11.83429
kfl00001_0180	59.682373	64.552711	65.245117	49.347454	54.261559	53.485394
kfl00001_0190	8.254711	8.13474	8.781405	8.703814	9.194168	10.125639
kfl00001_0200	173.341644	208.328979	195.680649	173.709152	161.812653	167.208588
kfl00001_0210	13.635904	11.6735	11.491653	3.636344	3.532969	4.091335
kfl00001_0220	27.468472	22.857033	28.804949	18.705179	14.919957	15.380769
kfl00001_0230	6.022964	6.370749	5.817019	5.912279	6.716959	5.992371
kfl00001_0240	77.120773	74.199242	70.517738	64.034248	63.939751	71.976685
kfl00001_0250	22.909296	20.688755	22.650414	22.868563	18.235767	21.105581
kfl00001_0260	12.63817	13.236455	13.700597	13.576732	12.016964	14.498159
kfl00001_0270	7.224771	7.027717	5.977341	6.376998	7.564615	7.074019
kfl00001_0280	9.726377	10.26342	10.500591	8.370543	7.883389	7.058533
kfl00001_0290	20.821901	22.165762	25.610922	21.233046	21.561729	19.399408
kfl00001_0300	15.847737	13.905057	14.418122	21.171518	21.172331	23.104204
kfl00001_0310	0	0	0	0	0	0
kfl00001_0320	95.409111	49.264969	78.347008	78.433685	108.872162	109.469879
kfl00001_0330	10.927282	10.303452	11.267161	9.954	10.200085	10.379475
kfl00001_0340	41.009949	36.501297	36.089401	37.272522	35.070568	34.266888
kfl00001_0350	16.715887	16.23304	16.339056	12.597237	13.172986	14.247682
kfl00001_0360	19.655148	17.982922	20.147291	18.89266	18.216908	19.047636
kfl00001_0370	21.715322	17.566271	19.048803	19.965755	17.436857	19.734066
kfl00001_0380	16.902206	17.755068	18.11805	16.951605	16.908203	16.901779
kfl00001_0390	11.166059	10.415607	11.375389	12.299807	10.466188	10.928843
kfl00001_0400	7.508198	7.039603	7.932381	10.1734	7.443156	8.656498
kfl00001_0410	6.074026	5.711837	7.320681	5.945206	5.166648	5.329858
kfl00001_0420	48.855366	45.34174	52.963623	46.463196	45.430168	42.20673
kfl00001_0430	5.550896	5.950186	5.068301	6.468652	6.710551	7.051198
kfl00001_0440	14.592685	19.179966	17.246716	17.774515	16.917141	15.35712
kfl00001_0450	14.335104	13.848357	13.818016	14.976792	12.854731	13.662917
kfl00001_0460	6.717565	7.221864	6.177232	6.413596	6.753449	7.2318
kfl00001_0470	31.027576	26.687641	28.97257	23.06724	24.122303	19.529118
kfl00001_0480	22.239021	21.270433	20.724712	11.932698	12.013094	11.012797
kfl00001_0490	12.359384	10.850595	13.546847	12.26618	13.509678	11.581353
kfl00001_0500	15.446266	13.21302	10.927469	17.834333	20.77644	19.998344
kfl00001_0510	9.064479	11.45982	12.643079	5.997909	9.246379	8.411952
kfl00001_0520	21.068434	21.8426	18.658493	15.719977	16.339409	19.06781
kfl00001_0530	0	0	0	0	0	0
kfl00001_0540	0	0	0	0	0	0
kfl00001_0550	10.998998	10.954963	9.675382	7.63247	7.527662	6.12474
kfl00001_0560	25.421682	27.834509	27.616968	24.245539	19.239895	20.29949
kfl00001_0570	1.205369	1.281466	1.196797	1.128949	1.15548	1.196861
kfl00001_0580	32.200268	30.205837	34.513577	30.687105	30.465033	28.544161
kfl00001_0590	15.622149	12.236003	11.622503	12.347208	13.133855	12.144055
kfl00001_0600	12.484281	10.556405	10.46241	9.552706	8.970042	11.988109
kfl00001_0610	24.300407	23.407354	23.347982	23.076637	23.857538	22.889692
kfl00001_0620	395.255402	430.026794	416.552429	426.867706	401.209808	394.922577
kfl00001_0630	0	0	0	0	0	0
kfl00001_0640	8.193384	8.403334	7.503314	7.007874	7.071064	7.721318
kfl00001_0650	39.367542	43.138809	44.935825	49.345978	40.22427	44.890705
kfl00001_0660	21.392889	23.901733	20.715076	22.953299	22.648476	21.663767
kfl00001_0670	13.712989	14.965166	13.990853	17.284033	18.103094	18.906097
kfl00001_0680	0	0	0	0	0	0
kfl00001_0690	4.1189	3.197834	3.831732	1.684136	2.145691	1.575615
kfl00001_0700	4.244039	4.151922	3.895741	3.405718	3.28187	3.813545
kfl00001_0710	43.871796	45.159126	43.203457	36.827503	41.249485	38.401478
kfl00001_0720	8.613449	9.126359	9.554374	7.909311	8.981901	7.519901
kfl00001_0730	75.840355	69.369453	72.140633	42.210369	40.737682	42.246037
kfl00001_0740	73.589752	69.245293	79.112869	88.026009	78.629807	79.044853
kfl00001_0750	20.348921	20.540516	19.813339	19.286966	18.418947	19.371889
kfl00001_0760	4.221465	4.721014	4.099877	4.52952	4.674982	4.191057
kfl00001_0770	35.160999	32.535797	36.522739	45.125996	42.313969	40.967579
kfl00001_0780	5.666599	6.023957	7.351439	5.585313	5.783382	7.315641
kfl00001_0785	7.065723	6.827776	6.929684	6.06446	8.815195	7.637039
kfl00001_0790	1.604273	1.139166	1.157112	0.526451	0.557998	0.679701
kfl00001_0800	67.880005	70.817688	74.901627	66.237137	60.364128	59.656193
kfl00001_0810	50.287373	63.236374	68.714317	71.490265	86.66893	76.07753
kfl00001_0820	6.557369	5.843554	6.4336	5.275608	5.834439	6.11115
kfl00001_0830	15.823767	15.506463	15.799805	14.011261	13.796587	12.449221
kfl00001_0840	9.404096	9.383028	9.335483	9.466345	9.720916	8.808483
kfl00001_0850	27.370956	28.830326	25.631008	26.155907	25.884766	29.599346
kfl00001_0860	28.631187	28.038023	27.050922	33.916885	31.579763	38.247833
kfl00001_0870	0	0	0	0	0	0
kfl00002_0010	19.78574	20.623623	24.185926	25.256155	25.382465	27.501669
kfl00002_0020	79.000511	81.986595	81.335976	81.649277	91.69442	78.826096
kfl00002_0030	79.89875	80.896927	86.519585	62.026253	64.567192	69.958244
kfl00002_0040	27.550766	26.732059	27.789326	17.805771	17.954847	17.595461
kfl00002_0050	125.869362	138.247055	131.818985	173.50209	156.667389	146.355011
kfl00002_0060	21.178411	23.230961	23.318495	24.375444	23.609743	24.969501
kfl00002_0070	98.253906	108.091904	111.333466	100.533173	103.601555	94.09446
kfl00002_0080	112.340286	118.034119	108.43412	118.457031	98.164772	109.406349
kfl00002_0090	0.295962	0.190417	0.223504	0.167963	0.21847	0.178654
kfl00002_0100	72.225983	72.544403	79.921227	68.23027	67.828697	70.531586
kfl00002_0110	11.326145	10.819557	10.552079	11.91707	11.811797	11.688239
kfl00002_0120	160.821396	183.959045	212.589355	174.520401	199.146973	190.830139
kfl00002_0130	24.495018	23.926132	25.648729	24.793322	22.780029	26.879189
kfl00002_0140	76.634293	77.664589	78.805626	80.024422	84.012825	78.471237
kfl00002_0150	1.478302	1.674122	1.91187	3.625306	4.599691	5.405716
kfl00002_0160	1.635222	0.878199	1.181218	1.522744	2.814073	1.334738
kfl00002_0170	22.03598	24.418776	23.843519	21.851982	22.470366	22.324638
kfl00002_0180	12.795266	13.554689	13.698697	13.098413	14.400662	12.451969
kfl00002_0190	5.235495	5.499564	4.472338	2.719866	3.618607	3.391956
kfl00002_0200	12.693822	12.463675	13.071021	12.929657	10.916351	12.192734
kfl00002_0210	228.740448	243.255493	238.574951	261.604645	228.907684	237.981384
kfl00002_0220	4.53165	5.227283	5.406174	6.874892	9.386333	8.303746
kfl00002_0240	39.504395	38.796249	45.413338	50.977806	41.301498	54.642731
kfl00002_0250	0	0	0	0	0	0
kfl00002_0260	0	0	0	0	0	0
kfl00002_0270	0.095059	0	0	0	0	0
kfl00002_0280	60.936646	53.394684	52.369167	40.074829	38.071018	40.110138
kfl00002_0290	2.403043	2.628011	3.186089	2.657138	2.93934	2.683534
kfl00002_0300	28.44803	31.343	33.119438	37.699799	31.930365	35.953739
kfl00002_0310	20.880928	19.775717	20.37199	17.554728	19.027283	18.934616
kfl00002_0320	13.492223	10.681921	12.299382	17.844372	20.479645	15.383391
kfl00002_0330	178.088165	169.943756	180.230377	1627.588501	1511.963379	1666.017944
kfl00002_0340	6.188215	6.930084	6.972936	5.770299	6.731135	7.108304
kfl00002_0350	16.576424	17.485542	17.00498	20.299662	21.711468	20.78702
kfl00002_0360	10.018927	6.26074	8.526982	13.569591	13.771218	12.063545
kfl00002_0370	826.594177	1023.922791	1166.05127	776.600952	928.673584	657.809509
kfl00002_0380	8.91785	8.794341	9.809537	8.297751	8.98717	8.360577
kfl00002_0390	74.959877	63.809937	71.385498	38.507904	35.387718	29.089888
kfl00002_0400	0.424184	0.274612	0.184635	0.069803	0	0.239491
kfl00002_0410	0	0	0	0	0	0
kfl00002_0420	56.290035	56.644596	60.51413	78.904121	78.885925	81.603737
kfl00002_0430	25.536556	31.597557	34.089901	34.947788	37.927792	37.176956
kfl00002_0440	18.438978	15.615803	16.462082	18.81657	19.690489	18.776613
kfl00002_0450	23.288675	22.51152	23.83256	18.041525	16.818642	16.994411
kfl00002_0460	15.347638	16.690351	19.797697	13.810655	13.751544	12.882277
kfl00002_0470	11.716218	11.62386	12.151136	9.935521	10.851841	9.315053
kfl00002_0480	24.115892	21.965599	24.418552	20.953423	21.953072	19.950518
kfl00002_0490	29.458361	28.008997	32.166683	25.849724	26.94989	24.472368
kfl00002_0500	68.230927	65.846863	59.675583	100.978065	92.168869	98.229347
kfl00002_0510	11.337216	12.580373	11.369145	12.53514	14.096398	12.108464
kfl00002_0520	34.616436	31.458527	35.105743	30.405766	28.026131	23.835459
kfl00002_0530	146.291245	165.44101	177.895737	218.947968	246.347702	220.890152
kfl00002_0540	0.091066	0.051595	0.114618	0.09172	0.114021	0.214653
kfl00002_0560	16.150618	18.581505	16.91551	5.52155	5.671552	5.836556
kfl00002_0570	40.834839	40.174568	36.420799	26.265984	23.750116	21.558266
kfl00002_0580	37.197498	31.394957	32.151951	23.664137	22.901012	19.149883
kfl00002_0590	0.228899	0.229151	0.048527	0	0	0.148923
kfl00002_0595	6.11284	6.005982	5.865769	6.63793	6.6302	7.156105
kfl00002_0600	0	0	0	0	0	0
kfl00002_0605	0	0	0	0	0	0
kfl00002_0610	3.555192	4.806149	5.694903	10.453491	11.943016	12.165081
kfl00002_0620	24.67284	24.923471	23.904009	33.376617	37.59499	28.751268
kfl00002_0630	10.091885	8.683459	9.048668	9.860562	11.262592	10.678211
kfl00002_0640	6.276095	5.011369	5.665422	4.818695	3.531845	4.220453
kfl00002_0650	27.848154	24.020615	21.557886	19.583677	15.737888	17.182934
kfl00002_0660	0	0	0	0	0	0
kfl00002_0670	17.597221	16.991402	20.334503	14.761253	13.149458	17.205244
kfl00002_0680	45.070312	51.105728	47.485428	46.727634	49.360477	51.580212
kfl00002_0690	19.194826	19.118551	21.017403	14.590366	17.123644	13.178891
kfl00002_0700	22.439198	24.177986	22.934515	23.48843	21.092785	22.467966
kfl00002_0710	35.506283	34.262058	40.66605	52.114399	42.368111	46.733986
kfl00002_0720	6.204232	7.56811	7.570191	4.86097	6.629857	7.110433
kfl00002_0730	6.564843	5.486978	5.659671	5.984226	5.035502	6.651518
kfl00002_0740	1.209263	1.024514	0.965024	0.689996	0.829095	0.716163
kfl00002_0750	0	0	0	0	0	0
kfl00002_0760	0	0	0	0	0	0
kfl00002_0770	0	0	0	0	0	0
kfl00002_0780	0	0	0	0.169213	0	0
kfl00002_0790	0	0	0	0	0	0
kfl00002_0800	3.121792	1.854108	1.944462	1.753283	2.599028	1.54631
kfl00002_g1	0.28776	0.19013	0.326012	0.095811	0.189629	0.38759
kfl00002_g17	0	0.005493	0	0.049501	0	0
kfl00002_g30	0	0	0	0	0	0
kfl00002_g34	28.036936	20.737183	20.730402	29.32983	34.414379	31.02244
kfl00002_g40	0	0	0	0	0	0
kfl00002_g82	0	0	0	0	0	0
kfl00003_0010	0	0	0	0	0	0
kfl00003_0020	0	0	0	0	0	0
kfl00003_0030	10.960442	11.427271	11.918989	8.734914	7.621199	8.676126
kfl00003_0040	145.660736	152.870316	153.766724	140.844116	134.425812	143.875015
kfl00003_0050	12.536562	14.270605	12.436555	9.834599	10.054357	9.898062
kfl00003_0055	8.899349	10.281254	10.921797	8.385213	7.988327	8.987052
kfl00003_0060	3.172412	4.272471	3.461143	3.033592	2.14227	4.177092
kfl00003_0070	72.588783	76.000267	76.246368	75.586555	77.585556	72.822479
kfl00003_0080	18.094698	19.143333	18.175798	22.490627	22.939802	22.926987
kfl00003_0090	6.827662	7.82919	6.553306	3.202822	2.785925	3.103507
kfl00003_0095	11.113756	11.681297	11.686399	4.821446	6.566776	4.751108
kfl00003_0100	12.565756	10.812279	10.985564	21.761438	21.199106	23.583408
kfl00003_0110	32.488564	33.416393	36.392284	42.010174	52.565857	51.486504
kfl00003_0120	0	0	0	0	0	0
kfl00003_0130	14.970343	13.741134	14.59518	9.284315	11.234614	10.404782
kfl00003_0140	17.239651	17.325039	21.270716	13.528735	13.2707	13.615873
kfl00003_0150	20.884611	24.075771	23.899363	22.834307	21.448648	26.514372
kfl00003_0160	11.682522	12.533832	12.606725	12.134272	11.648304	12.416218
kfl00003_0170	24.058132	28.296982	28.328905	22.675556	20.922255	26.613205
kfl00003_0180	10.74716	13.249383	13.299915	19.490791	20.937641	22.926126
kfl00003_0190	0	0	0	0	0	0
kfl00003_0200	16.244728	16.512856	17.11727	16.844936	16.88995	17.306969
kfl00003_0210	29.670206	28.762554	25.787344	18.678726	15.946852	17.755379
kfl00003_0220	0	0	0	0	0	0
kfl00003_0230	0	0	0	0	0	0
kfl00003_0240	22.785658	19.70624	19.275627	24.136	24.96809	21.204838
kfl00003_0250	24.873495	22.345392	21.115427	17.023216	17.431263	18.111574
kfl00003_0260	43.220268	47.259918	49.198185	46.304588	46.461636	48.599022
kfl00003_0270	20.014032	21.016739	19.608099	26.88179	26.35623	28.708185
kfl00003_0280	25.737278	29.981451	33.978737	15.741022	13.579401	13.65908
kfl00003_0290	124.204758	108.025421	111.254585	105.152351	105.414429	110.063278
kfl00003_0300	19.394127	20.094954	18.79567	18.181524	16.754616	15.831321
kfl00003_0310	21.818905	22.795479	22.785789	14.814732	14.992912	14.835863
kfl00003_0320	8.673741	7.161994	6.910233	8.012531	7.798143	8.250561
kfl00003_0330	17.0901002396694	18.3989944876033	18.8391281322314	12.5654633966942	13.230712446281	11.3671521900826
kfl00003_0340	19.555548	14.797616	15.649385	12.733318	13.184863	12.806561
kfl00003_0350	13.441716	12.361526	11.881989	11.945835	8.218728	8.851868
kfl00003_0360	25.450018	22.574741	24.188862	30.930714	34.674782	34.188179
kfl00003_0370	9.480525	8.796624	8.456013	9.508993	10.680564	9.27054
kfl00003_0380	17.050158	13.076866	12.874883	27.214664	27.478636	31.566481
kfl00003_0390	0.114571	0.171666	0.156203	0.601156	0.204915	0.149898
kfl00003_0400	0	0	0	0	0	0
kfl00003_0410	5.844607	3.007795	3.939475	3.527379	4.445177	2.559834
kfl00003_0420	0	0	0	0	0	0
kfl00003_0430	12.473145	11.012824	11.127903	10.780986	11.639036	11.168859
kfl00003_0440	7.779044	5.325088	8.216888	4.069023	6.629715	4.57245
kfl00003_0450	0	0	0	0	0	0
kfl00003_0455	0	0	0	0	0	0
kfl00003_0460	8.075254	7.596906	7.648263	7.367494	8.142684	7.836512
kfl00003_0470	53.58791	57.175308	56.625084	49.857388	46.083988	43.7062
kfl00003_0480	37.417622	37.537235	36.675568	39.515484	30.145964	35.070892
kfl00003_0490	10.978155	10.683338	11.851976	9.652699	8.965441	10.277617
kfl00003_0500	0	0	0	0	0	0
kfl00003_0510	138.06192	111.722031	148.160385	163.538712	218.216278	167.176865
kfl00003_0520	0	0	0	0	0	0
kfl00003_0530	11.8478825252385	12.3748764180399	13.3016651958369	11.9044872402428	11.6767974449263	10.3135314442324
kfl00003_0540	49.325184	48.371468	47.662418	38.672325	33.079453	32.274189
kfl00003_0550	35.513237	29.95093	29.323124	17.533657	19.18354	15.246798
kfl00003_0560	6.423851	4.853125	4.156561	1.10249	0.753513	1.112948
kfl00003_0570	1.923028	2.384599	1.861263	0.699186	0.629767	1.185557
kfl00003_0580	1.540015	2.934618	1.643116	0.844025	0.662316	0.622765
kfl00003_0590	33.480942	28.362202	26.201715	12.529164	11.108249	11.010154
kfl00003_0600	5.95528	5.152077	5.398518	4.664596	5.779627	3.941528
kfl00003_0610	0	0	0	0	0	0
kfl00003_0620	0	0	0	0	0	0
kfl00003_0630	20.267389	18.272041	17.142256	19.494999	20.552038	17.126659
kfl00003_0640	32.043339	33.416512	31.677145	26.835703	26.447613	27.974802
kfl00003_0645	47.830132	47.431458	56.658138	55.483723	43.43644	53.001522
kfl00003_0650	28.1714	30.171648	28.2055	24.798502	29.302916	28.502193
kfl00003_0660	7.514459	8.472032	8.251854	3.563263	4.343148	4.619474
kfl00003_0680	16.691832	18.293118	17.441269	15.622169	16.847162	15.571354
kfl00003_0690	7.125971	5.894791	5.374842	3.536158	4.490715	3.936878
kfl00003_0700	172.081284	160.340485	157.58757	139.84996	132.849121	116.994453
kfl00003_0710	9.841656	7.722508	8.25298	13.489336	15.405767	12.489368
kfl00003_0720	24.650805	22.249552	26.083767	40.584045	41.711193	34.37402
kfl00003_0730	75.719597	68.681854	66.323669	73.871643	63.624908	61.167412
kfl00003_0740	14.880126	12.228017	14.399107	29.500128	31.087006	25.774649
kfl00003_0750	101.733009	117.270111	123.150314	93.71875	92.162102	105.469139
kfl00003_0760	9.517538	10.017565	10.116788	6.605503	6.840731	6.621305
kfl00003_0770	19.44552	20.374592	24.471041	15.876019	15.80405	17.523514
kfl00003_g25	0	0	0	0	0	0
kfl00004_0010	0	0	0	0	0	0
kfl00004_0020	14.013381	15.590493	15.979233	15.846039	16.479744	17.229553
kfl00004_0030	70.720535	70.002426	71.750633	65.191887	54.059013	58.416672
kfl00004_0040	15.444647	14.647284	14.556384	15.997505	15.713099	15.36588
kfl00004_0060	70.498863	67.224541	69.418587	97.923004	93.236763	98.268166
kfl00004_0070	1.286001	1.313865	1.386641	0.894643	0.795574	0.678013
kfl00004_0080	0	0	0	0	0	0
kfl00004_0090	0	0	0	0	0	0
kfl00004_0100	0	0	0	0	0	0
kfl00004_0110	0	0	0	0	0	0
kfl00004_0120	0	0	0	0	0	0
kfl00004_0130	44.269638	48.395733	52.904621	90.721603	109.52816	105.996002
kfl00004_0150	0.379633	0	0	0	0	0
kfl00004_0160	6.41982	5.992203	6.209906	3.562382	4.776426	3.337508
kfl00004_0170	10.52338	12.218497	11.767731	7.456245	7.436859	7.050387
kfl00004_0180	0	0	0	0	0	0
kfl00004_0190	0	0.033739	0	0	0	0
kfl00004_0200	12.227866	9.953495	9.574985	11.592727	11.313428	12.594542
kfl00004_0210	16.122911	16.139496	15.887637	10.589802	9.096634	12.850125
kfl00004_0220	6.559731	7.325744	7.455066	4.315433	2.961075	4.329529
kfl00004_0230	14.42979	14.387775	13.406549	13.645048	12.966687	14.81608
kfl00004_0240	0	0	0	0	0	0
kfl00004_0250	3.603376	3.226098	2.654148	2.775789	2.685424	3.307839
kfl00004_0260	9.414602	8.999231	8.413401	7.737929	7.808493	8.188873
kfl00004_0270	324.172272	311.503998	309.486694	201.478333	185.179199	185.480637
kfl00004_0280	18.380281	17.904394	16.169106	13.101694	13.709517	10.499606
kfl00004_0290	14.573486	14.136092	14.085042	14.511454	16.607204	15.96357
kfl00004_0300	57.596943	63.066227	58.01236	49.568287	47.545258	39.902222
kfl00004_0310	29.312788	28.412249	31.819824	41.30714	35.61063	41.291515
kfl00004_0320	54.436295	60.322327	61.429935	51.88464	46.862026	49.192162
kfl00004_0330	40.370689	40.722515	40.933918	29.094921	30.134604	27.079735
kfl00004_0340	4.004844	4.185175	3.997893	1.777329	2.196167	1.952981
kfl00004_0343	0	0	0	0	0	0
kfl00004_0346	0	0	0	0	0	0
kfl00004_0350	0	0	0	0	0	0
kfl00004_0360	0	0	0	0	0	0
kfl00004_0370	9.263533	8.269383	9.189877	18.982786	21.608309	22.740459
kfl00004_0380	10.158988	9.659429	9.605422	7.384068	7.81744	7.774229
kfl00004_0385	2.280896	2.820532	2.969287	4.186649	3.457425	3.293339
kfl00004_0390	11.101929	11.055843	11.522308	11.573936	11.265981	11.20903
kfl00004_0410	25.81686	24.499054	25.019508	25.077229	21.596119	23.362745
kfl00004_0420	11.955377	11.780499	12.395296	19.567366	20.686132	18.891809
kfl00004_0430	22.546953	22.303169	19.741476	23.920036	24.090082	22.297859
kfl00004_0440	0	0.126862	0.330817	0.455619	0.450317	0.249112
kfl00004_0450	12.983924	12.307028	12.253189	12.086118	14.040325	13.183646
kfl00004_0460	0	0	0	0	0.052328	0.045129
kfl00004_0470	0	0	0	0	0	0
kfl00004_0480	0.034433	0.068252	0	0	0	0
kfl00004_0490	0	0	0	0	0	0
kfl00004_0500	19.236397	14.049541	16.329241	3.613813	3.724927	3.03955
kfl00004_0510	29.880692	29.25123	29.936367	13.645559	14.637957	17.003101
kfl00004_0520	9.549655	12.55555	11.305658	8.001956	8.848895	9.570072
kfl00004_0530	19.1366730983669	19.7947114165084	19.0516967865553	20.0355861278643	22.1757975884289	21.8569198565641
kfl00004_0540	21.375214	25.456062	24.425777	29.802694	31.642082	31.743708
kfl00004_0550	42.717098	45.835438	43.218048	34.959904	37.226082	35.158806
kfl00004_0560	0	0	0	0	0	0
kfl00004_0570	0	0	0	0	0	0
kfl00004_0580	9.977488	9.967341	9.588672	8.047964	7.359081	8.172096
kfl00004_0600	8.166603	9.504423	8.166661	6.406343	7.979662	7.875551
kfl00004_0610	0	0	0	0.8008	0.726674	0.147789
kfl00004_0620	60.581318	63.339867	64.95015	61.464645	51.929474	52.948544
kfl00004_0630	45.83263	48.773712	48.067608	43.455524	40.616154	41.756706
kfl00004_g11	140.183426	136.706802	133.979507	133.076385	144.355591	148.820328
kfl00004_g60	15.277299	13.144035	11.543237	11.705794	12.895511	13.450962
kfl00005_0010	0	0	0	0	0	0
kfl00005_0020	3.539814	3.976562	3.179919	2.766904	2.795212	3.353397
kfl00005_0030	8.925347	8.130836	7.784637	9.481292	9.429867	9.493185
kfl00005_0040	19.337698	20.940615	18.772272	10.320867	9.476529	10.849189
kfl00005_0050	69.919609	67.43399	66.155495	49.101574	57.353561	53.993153
kfl00005_0060	26.45343	26.260303	27.177927	29.523054	26.064022	22.392191
kfl00005_0070	32.956665	35.142117	39.773472	39.04187	40.628105	42.254341
kfl00005_0080	0	0	0	0	0	0
kfl00005_0090	53.921032	57.035511	61.736629	61.161289	55.046829	60.57206
kfl00005_0100	13.2864	14.040745	13.636816	9.263516	9.686454	10.517353
kfl00005_0110	9.254695	9.546596	8.233027	8.941339	8.986269	8.753119
kfl00005_0120	29.652584	38.575199	37.708015	24.716137	23.429043	22.553308
kfl00005_0130	0	0.123	0.180395	0	0.155672	0
kfl00005_0140	0	0	0	0	0	0
kfl00005_0150	45.934685	33.75436	37.86557	27.919228	36.776062	34.163967
kfl00005_0160	8.692559	9.062175	8.880317	8.484351	6.491307	7.584277
kfl00005_0170	0	0	0	0	0	0
kfl00005_0180	20.822273	20.672226	19.443262	19.311533	22.465219	24.24531
kfl00005_0190	24.392313	27.749054	23.314919	26.826427	23.224018	28.209124
kfl00005_0200	3.621283	2.793561	3.328429	3.252112	3.21782	3.049746
kfl00005_0210	12.418174	8.642836	8.222585	14.401381	14.766295	16.888651
kfl00005_0220	14.367347	16.807365	15.140698	15.957148	15.893312	18.53043
kfl00005_0230	5.682155	5.924731	4.84687	4.849529	3.989835	4.954456
kfl00005_0240	3.688298	3.388905	3.555139	1.628455	1.278395	1.544186
kfl00005_0250	0	0	0	0.020012	0	0
kfl00005_0260	0	0	0	0	0	0
kfl00005_0270	0	0	0	0	0	0.216921
kfl00005_0280	0	0	0	0	0	0
kfl00005_0290	41.343044	34.50481	34.941502	25.297338	23.367983	21.339014
kfl00005_0300	83.172157	92.711777	99.216316	77.981819	73.560463	84.237381
kfl00005_0310	40.195011	40.233345	38.362488	38.471615	41.422436	34.557713
kfl00005_0320	0	0	0	0	0	0
kfl00005_0330	45.354717	38.996254	44.451946	18.728096	18.859831	12.876808
kfl00005_0340	10.56178	11.368273	12.009105	15.06493	18.591047	14.118419
kfl00005_0350	0.056233	0	0	0.074892	0.018343	0.056806
kfl00005_0360	19.549501	18.435724	18.936523	17.168173	15.370622	14.188423
kfl00005_0370	0	0	0	0	0	0
kfl00005_0380	14.82808	17.438297	15.0884	17.762903	19.586443	17.430944
kfl00005_0390	23.936138	23.513834	21.103251	20.172688	21.525583	20.4568
kfl00005_0400	48.513496	48.077057	57.174168	53.022049	59.769073	59.564869
kfl00005_0410	0.008337	0.008322	0.004091	0.0039	0.003994	0.012263
kfl00005_0420	106.481445	115.116417	114.321144	98.664253	99.593147	87.243782
kfl00005_0430	17.493799	20.66721	21.887291	18.430832	18.284195	19.943972
kfl00005_0440	26.075262	31.271536	32.14246	32.208431	31.460615	29.566607
kfl00005_0450	18.596651	18.946899	20.008095	19.483677	18.238173	15.050335
kfl00005_0460	0.237792	0.206078	0	0.130191	0	0.053944
kfl00005_0465	0	0	0.205564	0.082754	0	0
kfl00005_0470	0	0	0	0	0	0
kfl00005_0480	90.303543	83.407104	80.38372	72.542343	69.119011	70.629845
kfl00005_0490	67.964195	63.455929	68.823639	54.693558	55.115223	56.391319
kfl00005_0500	33.210407	31.359224	32.090248	26.768309	28.648428	25.915577
kfl00005_0510	130.300461	114.43615	129.122192	29.532469	30.967855	25.203455
kfl00005_0520	79.236961	71.223305	79.379448	46.530758	51.773819	46.845387
kfl00005_0530	0	0	0	0.167119	0	0.115523
kfl00005_0540	0	0	0	0	0	0
kfl00005_0550	0.620175	0.779891	0.690301	1.448606	1.012676	2.229359
kfl00005_0560	9.927855	10.356553	13.301161	9.579232	10.659679	10.338673
kfl00005_0570	18.64324	19.736872	19.49061	18.881313	18.708141	20.301525
kfl00005_0580	2.983673	3.374928	2.585899	1.179289	0.948619	0.41908
kfl00005_0590	10.037665	11.198441	10.68049	9.787607	11.469392	11.592935
kfl00005_0600	10.861887	7.965484	7.795424	14.43856	16.369352	13.917694
kfl00005_0610	283.723633	143.187088	144.997971	134.745483	152.721146	131.452621
kfl00005_0620	30.856428	31.798916	32.412727	28.108007	29.919315	28.733843
kfl00005_0630	6.625834	6.655693	7.532383	1.733265	2.887017	3.055941
kfl00005_0640	0	0	0	0	0	0
kfl00005_0650	32.069775	34.120373	31.888689	22.565779	24.00984	24.287098
kfl00005_0660	81.121826	86.394257	90.633881	98.755501	99.781761	101.59407
kfl00005_0670	35.804386	22.735733	29.19264	16.244959	19.482138	13.885874
kfl00005_0680	1.8159	3.390343	3.668342	4.708089	3.741178	4.137844
kfl00005_0690	3.68113930373659	3.71974185978542	4.67176599741028	5.55433402922679	5.95326840029597	4.90244403033666
kfl00005_0700	17.395971	15.493816	14.439059	12.580141	12.152455	12.322037
