geneID	control_1	control_2	control_3	OPDA_1	OPDA_2	OPDA_3
kfl00001_0750	19.901703	22.316025	20.244381	18.043381	19.928755	19.371618
kfl00001_0760	4.40122	4.675264	4.023244	4.63098	4.668636	4.046428
kfl00001_0770	34.007298	33.266911	35.261482	44.39352	43.331055	43.31443
kfl00001_0780	6.239491	6.707204	7.090852	5.56252	6.146262	7.27478
kfl00001_0785	6.858884	6.886893	7.154695	5.572334	8.519789	7.1612
kfl00001_0790	1.457928	0.933471	1.102485	0.540609	0.663092	0.433587
kfl00001_0800	65.67382	72.244034	78.649109	66.378876	62.014099	60.579231
kfl00001_0810	49.512108	63.184582	69.523964	71.746017	87.526016	75.869827
kfl00001_0820	6.279634	6.303095	6.185612	5.526222	4.876046	5.448024
kfl00001_0830	16.92259	14.557444	16.733658	13.474564	13.026283	12.194822
kfl00001_0840	9.272716	9.093684	9.387052	9.231885	10.12661	9.120916
kfl00001_0850	27.765106	28.936367	25.108931	25.663641	26.484425	28.315216
kfl00001_0860	27.426603	29.479759	24.181736	32.191719	31.50613	37.115459
kfl00001_0870	0	0	0	0	0	0
kfl00002_0010	19.685049	20.285635	23.445992	25.431747	28.086473	25.693434
kfl00002_0020	78.892273	81.73188	80.131905	81.739548	95.216232	76.754341
kfl00002_0030	76.893242	79.412125	88.019028	60.065334	67.13662	69.833778
kfl00002_0040	28.015806	27.441706	27.051107	18.300793	17.723305	18.705448
kfl00002_0050	124.616272	137.449615	132.159561	171.011978	157.130005	145.554916
kfl00002_0060	19.992697	22.967274	24.079924	23.945257	24.417225	24.518435
kfl00002_0070	102.566185	104.21563	110.497009	100.077415	103.291092	94.411232
kfl00002_0080	112.468628	115.254982	109.030716	120.828934	96.176147	109.392746
kfl00002_0090	0.276159	0.199744	0.262993	0.164453	0.215362	0.158321
kfl00002_0100	72.407791	70.143074	76.952812	67.169525	65.554489	71.198082
kfl00002_0110	10.654838	10.315941	9.899669	12.814074	11.561579	11.740066
kfl00002_0120	165.823441	181.980179	210.637848	173.662918	194.454407	186.196579
kfl00002_0130	24.591095	24.197168	24.959822	25.114277	22.818207	27.504192
kfl00002_0140	74.476624	75.85038	79.171036	79.880592	84.33342	78.165871
kfl00002_0150	1.329584	1.400028	1.890994	3.853352	4.45159	5.268603
kfl00002_0160	1.476325	0.874906	1.206272	1.601648	2.580015	1.634443
kfl00002_0170	23.03183	25.804607	22.981411	22.516994	23.707579	22.787176
kfl00002_0180	12.347217	13.327964	13.060903	12.945363	14.394149	12.609502
kfl00002_0190	5.443436	5.313103	4.556221	2.994219	3.564522	3.383404
kfl00002_0200	12.235177	12.555758	13.109807	11.896673	11.604343	12.446766
kfl00002_0210	229.975189	244.414124	241.936081	264.237366	229.747192	241.523773
kfl00002_0220	4.89186	4.965321	6.00272	7.191051	9.895273	7.81131
kfl00002_0240	40.724442	38.789036	43.696636	50.292988	42.601147	55.423847
kfl00002_0250	0	0	0	0	0	0
kfl00002_0260	0	0	0	0	0	0
kfl00002_0270	0.072701	0	0	0	0	0
kfl00002_0280	60.732391	52.087185	53.135468	38.791264	36.767105	39.638374
kfl00002_0290	2.234395	2.654196	3.062935	2.599365	3.128479	2.521331
kfl00002_0300	28.757465	30.912836	32.318871	36.440231	31.199627	37.322495
kfl00002_0310	21.186096	18.524508	21.051828	16.826324	18.360653	19.436934
kfl00002_0320	13.243661	10.533915	12.530367	17.758074	20.143396	14.944449
kfl00002_0330	181.532135	166.14328	180.272964	1621.432495	1505.680664	1670.821777
kfl00002_0340	6.545265	6.720708	6.515313	5.750103	6.578221	6.666946
kfl00002_0350	16.146063	17.450518	17.081528	19.776777	22.055977	21.664387
kfl00002_0360	10.195043	6.318008	8.312738	13.076916	13.169231	11.115057
kfl00002_0370	824.265503	1030.483765	1167.557129	777.328613	938.994873	649.524658
kfl00002_0380	9.00601	8.373579	9.517762	8.163028	9.71933	8.811831
kfl00002_0390	75.173668	62.879421	70.780228	37.968327	36.298832	28.987425
kfl00002_0400	0.393094	0.319457	0.201888	0.053457	0	0.134189
kfl00002_0410	0	0	0	0	0	0
kfl00002_0420	55.734383	57.146835	61.657043	80.472206	80.030228	82.509727
kfl00002_0430	25.629705	31.979584	34.139679	35.530735	39.365196	35.787498
kfl00002_0440	19.992809	15.133261	17.259918	18.522379	19.662415	18.550661
kfl00002_0450	23.551121	21.407738	23.858231	17.502735	16.621895	16.993195
kfl00002_0460	15.34046	17.783718	20.03075	14.218066	13.73793	11.812366
kfl00002_0470	11.407781	11.619562	12.61065	9.5431	10.815105	9.953826
kfl00002_0480	23.27762	22.581226	26.051643	20.522444	23.066944	19.293278
kfl00002_0490	29.54001	27.519686	31.392349	25.847597	27.682766	24.839878
kfl00002_0500	69.623749	64.467361	64.211617	98.520706	90.89769	95.514893
kfl00002_0510	11.807497	11.342811	10.712098	12.180775	14.588855	10.996028
kfl00002_0520	32.600746	32.068859	33.96909	30.298361	28.085226	25.453278
kfl00002_0530	144.603195	164.735107	176.983261	220.754059	244.807495	219.775665
kfl00002_0540	0	0.079994	0.175392	0	0.176144	0.186524
kfl00002_0560	16.309258	19.411587	16.835873	5.523969	5.880105	5.184196
kfl00002_0570	41.393692	39.171265	35.728374	26.621058	23.995003	22.128183
kfl00002_0580	39.27787	32.320984	30.008566	24.055668	23.959383	18.604408
kfl00002_0590	0.252798	0.101327	0.074258	0	0	0
kfl00002_0595	5.926448	5.842771	5.934303	6.211828	7.46903	6.802741
kfl00002_0600	0	0	0	0	0	0
kfl00002_0605	0	0	0	0	0	0
kfl00002_0610	3.269056	4.985259	5.874042	10.903419	12.1738	12.132219
kfl00002_0620	24.197714	24.25548	23.13829	34.330921	38.390404	27.95026
kfl00002_0630	10.114198	9.010092	8.980153	10.157276	11.278107	10.731249
kfl00002_0640	6.170585	5.266063	6.079243	4.400364	4.025526	3.875836
kfl00002_0650	27.315054	23.800318	21.538605	20.622414	15.345074	16.53961
kfl00002_0660	0	0	0	0	0	0
kfl00002_0670	16.479012	16.056448	20.773973	14.612176	12.917349	16.648371
kfl00002_0680	44.477779	51.417099	49.203091	47.533321	47.800819	52.586086
kfl00002_0690	19.838699	19.177156	20.43845	14.717141	16.671976	12.588732
kfl00002_0700	21.978342	24.905725	22.843498	24.672182	21.865284	23.810263
kfl00002_0710	36.291691	34.977856	41.936932	53.599297	44.042759	46.570564
kfl00002_0720	6.240016	7.44568	7.827699	5.114151	8.040507	6.532743
kfl00002_0730	6.369317	5.637387	5.58875	5.444711	5.253313	6.71809
kfl00002_0740	1.148748	1.123255	0.885926	0.656977	0.907635	0.676893
kfl00002_0750	0	0	0	0	0	0
kfl00002_0760	0	0	0	0	0	0
kfl00002_0770	0	0	0	0	0	0
kfl00002_0780	0	0	0	0.259177	0	0
kfl00002_0790	0	0	0	0	0	0
kfl00002_0800	2.84462	1.455653	2.210969	1.943921	2.459574	1.230878
kfl00002_g1	0.440159	0.294781	0.498876	0	0.292948	0.44205
kfl00002_g17	0.06638	0.006716	0.226623	0.042011	0.077138	0
kfl00002_g30	0	0	0	0	0	0
kfl00002_g34	30.646109	20.806475	22.156399	28.099308	37.094997	29.904453
kfl00002_g40	0	0	0	0	0	0
kfl00002_g82	0	0	0	0	0	0
kfl00003_0010	0	0	0	0	0	0
kfl00003_0020	0	0	0	0	0	0
kfl00003_0030	10.760037	11.045669	12.903042	8.770905	8.80464	8.847552
kfl00003_0040	145.292862	158.690216	150.340714	140.933365	133.861359	140.25766
kfl00003_0050	11.755911	14.155122	12.046669	9.632262	9.731234	10.019975
kfl00003_0055	9.127326	10.165917	10.017314	8.102572	8.280688	8.779097
kfl00003_0060	3.15444	3.998797	3.62233	3.312592	2.690029	4.137372
kfl00003_0070	74.725693	77.234856	77.852737	74.447884	79.288857	70.346352
kfl00003_0080	18.746897	19.780283	17.213552	22.894129	22.584316	23.09511
kfl00003_0090	5.986219	7.632323	5.828418	2.985814	3.257087	3.321866
kfl00003_0095	11.668072	10.741919	10.909929	5.073583	6.25163	4.167108
kfl00003_0100	13.166055	11.515316	11.316545	21.746078	19.63349	23.487707
kfl00003_0110	32.989433	34.010227	36.998447	41.008862	52.787708	51.530807
kfl00003_0120	0	0	0	0	0	0
kfl00003_0130	14.793884	13.60399	14.453337	8.836424	11.256252	10.361887
kfl00003_0140	16.784946	17.311275	21.437643	13.250625	13.964004	14.32837
kfl00003_0150	19.838602	23.81245	22.365547	22.760395	20.031057	26.47975
kfl00003_0160	11.645295	12.594957	12.625637	12.028162	11.732025	12.178783
kfl00003_0170	24.236858	27.111889	27.868729	22.32407	21.344116	26.172527
kfl00003_0180	11.735431	12.894819	13.309287	19.637859	21.791645	23.466322
kfl00003_0190	0	0	0	0	0	0
kfl00003_0200	16.39698	15.906756	17.092045	17.010815	16.372128	17.913757
kfl00003_0210	28.284309	27.306286	26.006042	17.548689	16.420422	17.238926
kfl00003_0220	0	0	0	0	0	0
kfl00003_0230	0	0	0	0	0	0
kfl00003_0240	23.665218	20.263197	18.767372	23.461424	24.251186	20.662861
kfl00003_0250	24.662798	21.861118	20.298613	16.946922	17.518082	18.611032
kfl00003_0260	42.846882	47.084343	49.032425	45.994804	45.231705	48.052715
kfl00003_0270	17.929832	20.919268	20.154083	26.881201	24.715494	30.341692
kfl00003_0280	28.030262	30.301838	31.40593	15.920143	15.287801	13.66887
kfl00003_0290	123.931923	108.885109	108.750801	101.994476	104.055305	111.368904
kfl00003_0300	18.305096	18.531641	17.564207	18.533297	17.318483	16.708767
kfl00003_0310	22.353367	22.563921	22.388674	15.204586	15.198931	14.539951
kfl00003_0320	8.31675	7.353707	7.257299	8.207601	7.8765	8.489668
kfl00003_0330	17.2150699669421	18.7791474876033	18.7816686859504	12.0798755206612	13.4432289669421	11.2301146198347
kfl00003_0340	20.450325	14.983933	15.523067	12.675644	12.413342	13.287187
kfl00003_0350	12.428731	11.258906	12.566187	11.972325	8.548668	8.718422
kfl00003_0360	25.419949	22.559347	23.434811	31.532841	35.677711	33.440979
kfl00003_0370	10.037224	8.733612	8.19239	9.750029	9.572533	9.204926
kfl00003_0380	18.047234	13.273874	13.960382	28.442032	27.113785	33.548798
kfl00003_0390	0.14829	0.149951	0.279953	0.622879	0.314832	0.142287
kfl00003_0400	0	0	0	0	0	0
kfl00003_0410	6.017845	2.731986	4.406518	2.780383	4.747072	3.139569
kfl00003_0420	0	0	0	0	0	0
kfl00003_0430	12.084995	10.83942	11.243411	10.202983	11.757846	10.591932
kfl00003_0440	7.650161	5.296805	8.186011	4.117764	6.96777	4.724249
kfl00003_0450	0	0	0	0	0	0
kfl00003_0455	0	0	0	0	0	0
kfl00003_0460	8.341112	7.378497	7.415377	6.976902	8.972316	8.215709
kfl00003_0470	52.459408	57.084106	55.737595	49.056282	46.923653	44.930004
kfl00003_0480	36.781105	37.402184	37.50153	38.735737	28.31093	36.014923
kfl00003_0490	9.829195	10.807345	12.339228	9.608753	10.135463	10.386766
kfl00003_0500	0	0	0	0	0	0
kfl00003_0510	141.372177	110.186958	149.217239	162.227448	220.064926	171.529846
kfl00003_0520	0	0	0	0	0	0
kfl00003_0530	11.8841631125759	12.9126303066782	13.4009926209887	11.4987559344319	12.0764905075455	10.1585705595837
kfl00003_0540	48.607624	47.96751	51.016762	39.031082	34.260014	34.9179
kfl00003_0550	35.012825	30.331318	29.981504	18.446791	19.519459	15.073703
kfl00003_0560	6.380549	4.712679	4.322613	1.175546	0.820578	1.001708
kfl00003_0570	1.737925	2.25502	1.780442	0.628929	0.60532	1.168882
kfl00003_0580	0.739087	3.805598	1.281902	0.85213	0.810544	0.947024
kfl00003_0590	32.386467	28.244997	26.353075	12.014619	10.721201	12.008342
kfl00003_0600	6.584687	5.645731	5.587353	4.78303	5.362038	3.91879
kfl00003_0610	0	0	0	0	0	0
kfl00003_0620	0	0	0	0	0	0
kfl00003_0630	19.147558	19.182522	17.259565	19.867636	20.787798	16.628778
kfl00003_0640	33.289394	31.951929	31.94552	27.533562	25.162264	28.209806
kfl00003_0645	46.330006	47.418541	56.232647	54.690166	45.487896	52.572964
kfl00003_0650	27.934912	29.930971	28.40905	24.69388	29.473026	28.715557
kfl00003_0660	7.463438	8.537086	8.644516	3.186173	4.162794	4.795219
kfl00003_0680	16.485159	18.437651	16.875982	14.321887	17.548496	16.203066
kfl00003_0690	6.523948	5.69007	5.995996	3.554177	4.713574	3.682413
kfl00003_0700	170.064072	159.417755	159.924469	141.852859	131.32106	117.619713
kfl00003_0710	10.036908	8.16056	7.786168	14.270315	14.933331	12.264669
kfl00003_0720	24.245001	22.837248	25.891275	39.981613	41.647648	34.102287
kfl00003_0730	76.509087	68.461746	66.125504	73.325989	62.329227	58.769936
kfl00003_0740	13.978459	11.845747	14.875071	29.202234	30.365458	24.985619
kfl00003_0750	103.478203	115.148224	122.199562	95.739067	94.506516	102.192879
kfl00003_0760	10.494689	9.638902	10.208247	6.803995	7.272759	6.804252
kfl00003_0770	18.537062	20.497986	26.648382	15.885834	15.872961	19.450413
kfl00003_g25	0	0	0	0	0	0
kfl00004_0010	0	0	0	0	0	0
kfl00004_0020	13.346221	15.705844	15.900917	16.526764	16.00819	16.823517
kfl00004_0030	72.913773	68.295586	72.34568	63.787159	52.81831	59.128338
kfl00004_0040	14.676573	14.79777	14.502387	15.787147	15.846389	15.857162
kfl00004_0060	70.365425	66.404068	69.084465	98.308075	94.004951	98.996544
kfl00004_0070	1.34413	1.366498	1.526931	0.768234	0.836708	0.699668
kfl00004_0080	0	0	0	0	0	0
kfl00004_0090	0	0	0	0	0	0
kfl00004_0100	0	0	0	0	0	0
kfl00004_0110	0	0	0	0	0	0
kfl00004_0120	0	0	0	0	0	0
kfl00004_0130	43.935356	47.786015	52.168087	90.789024	107.141426	108.490372
kfl00004_0150	0.580688	0	0	0	0	0
kfl00004_0160	6.633237	6.131649	6.036251	3.600483	4.693889	3.214332
kfl00004_0170	10.711488	11.022133	11.828367	7.068743	6.743397	6.972069
kfl00004_0180	0	0	0	0	0	0
kfl00004_0190	0	0.052309	0	0	0	0
kfl00004_0200	12.283838	9.900245	9.785268	11.341825	10.315488	13.637962
kfl00004_0210	14.611024	16.610485	16.86145	10.171655	9.66705	11.952905
kfl00004_0220	5.788396	7.314621	7.414793	4.288312	2.534488	4.448632
kfl00004_0230	14.002723	14.07051	12.779369	13.527258	13.748425	14.353638
kfl00004_0240	0	0	0	0	0	0
kfl00004_0250	3.808906	3.377174	2.64854	2.710657	2.712144	3.518435
kfl00004_0260	9.282012	8.80922	8.40129	7.745817	7.742409	8.742913
kfl00004_0270	329.45166	310.995605	308.757782	202.524353	187.898087	183.424255
kfl00004_0280	17.999636	18.033674	16.287436	13.190014	14.304216	10.68997
kfl00004_0290	14.405727	13.948626	14.091198	14.1759	16.128668	16.259851
kfl00004_0300	57.949677	63.117706	58.320217	48.945652	47.805775	39.323872
kfl00004_0310	28.953594	29.105768	34.247028	38.157406	35.733089	39.531818
kfl00004_0320	56.322117	59.372662	62.495869	52.684837	46.906937	50.892792
kfl00004_0330	39.449417	41.493267	40.25869	29.399132	28.48016	27.598108
kfl00004_0340	4.186415	4.179236	4.053273	1.66899	2.096906	1.818067
kfl00004_0343	0	0	0	0	0	0
kfl00004_0346	0	0	0	0	0	0
kfl00004_0350	0	0	0	0	0	0
kfl00004_0360	0	0	0	0	0	0
kfl00004_0370	9.883182	8.037519	9.678369	20.149212	21.918903	22.198984
kfl00004_0380	10.118127	10.157844	9.776348	6.835805	7.813063	7.980635
kfl00004_0385	1.940175	2.987023	2.331713	4.344094	3.913452	2.640014
kfl00004_0390	10.894426	11.171189	12.031762	11.770262	11.242764	11.507195
kfl00004_0410	24.186073	23.890495	26.130936	27.360533	22.981234	23.577164
kfl00004_0420	11.478719	12.293181	12.262946	18.991362	20.889788	18.507504
kfl00004_0430	22.472187	22.456604	19.710363	23.733435	24.910103	22.520288
kfl00004_0440	0	0.127914	0.175469	0.348927	0.609473	0.262765
kfl00004_0450	12.492676	12.338467	12.238129	12.147429	14.44948	12.80136
kfl00004_0460	0	0	0	0	0.068219	0.068627
kfl00004_0470	0	0	0	0	0	0
kfl00004_0480	0.052668	0.052909	0	0	0	0
kfl00004_0490	0	0	0	0	0	0
kfl00004_0500	20.563023	14.394353	16.096092	3.730874	3.305525	2.666883
kfl00004_0510	28.534122	29.872669	29.399603	12.970398	14.828047	16.473278
kfl00004_0520	9.73276	11.553483	11.028531	8.501828	8.51753	9.818939
kfl00004_0530	18.9214713781491	19.7924595850108	18.8535733514369	21.0562386962907	22.1110992235726	21.8822646215977
kfl00004_0540	21.751238	24.628372	24.536573	29.485844	32.385822	32.726437
kfl00004_0550	42.897316	44.899502	43.040752	35.273434	38.389061	33.933533
kfl00004_0560	0	0	0	0	0	0
kfl00004_0570	0	0	0	0	0	0
kfl00004_0580	9.994619	10.203389	9.306808	8.060431	7.708663	8.358955
kfl00004_0600	8.615088	10.101229	9.061095	6.092311	7.12563	8.709808
kfl00004_0610	0	0	0	0.895296	0	0.224739
kfl00004_0620	58.754753	63.412224	63.531979	61.568436	54.092934	54.504913
kfl00004_0630	46.04158	48.436714	49.802063	42.971085	39.716145	42.187126
kfl00004_g11	140.656906	134.880707	134.405807	132.991547	144.607574	150.151199
kfl00004_g60	15.598046	13.994023	11.389254	12.153885	13.533366	13.497201
kfl00005_0010	0	0	0	0	0	0
kfl00005_0020	3.491123	3.919333	3.216327	2.855192	2.522594	3.608696
kfl00005_0030	8.232014	8.729192	7.479824	9.256553	9.379795	9.906272
kfl00005_0040	19.8484	21.698883	18.086056	9.983459	9.207956	10.224368
kfl00005_0050	70.01107	66.591095	66.194748	48.146782	56.053513	55.16116
kfl00005_0060	25.805161	26.386019	27.411325	28.984003	25.068325	21.308203
kfl00005_0070	33.096706	38.218388	39.193577	37.276337	39.335484	42.933155
kfl00005_0080	0	0	0	0	0	0
kfl00005_0090	52.191723	59.468285	61.106422	61.510662	55.059124	60.450981
kfl00005_0100	12.669598	14.821882	14.148599	9.108973	9.387483	10.838012
kfl00005_0110	9.630535	9.384422	8.228716	9.13444	8.576283	9.114568
kfl00005_0120	28.712803	38.062645	39.534779	23.956322	23.264164	23.50775
kfl00005_0130	0	0.157822	0.171213	0	0.136451	0
kfl00005_0140	0	0	0	0	0	0
kfl00005_0150	47.454769	34.222355	37.122597	27.940456	35.760929	35.204567
kfl00005_0160	8.393347	8.007771	9.025187	8.294919	6.626916	7.889732
kfl00005_0170	0	0	0	0	0	0
kfl00005_0180	20.939333	20.463078	19.998806	20.222569	22.974756	24.485947
kfl00005_0190	22.607201	28.549597	22.176096	27.066605	22.785858	27.587568
kfl00005_0200	3.527557	3.04436	3.209922	3.137812	3.439589	2.792541
kfl00005_0210	12.765385	8.263099	8.084793	14.494722	14.167713	17.044184
kfl00005_0220	14.137809	16.841461	15.867635	14.672368	15.767086	19.05168
kfl00005_0230	5.186065	6.101498	4.861111	5.092497	5.134768	4.933568
kfl00005_0240	3.500697	3.206156	3.643973	1.747439	1.327574	1.631032
kfl00005_0250	0	0	0	0	0	0
kfl00005_0260	0	0	0	0	0	0
kfl00005_0270	0	0	0	0	0	0.329867
kfl00005_0280	0	0	0	0	0	0
kfl00005_0290	39.941479	35.330936	35.970402	25.858885	23.687399	22.158115
kfl00005_0300	85.057205	91.628647	97.521065	80.694351	73.675476	84.087975
kfl00005_0310	40.599236	40.751644	38.090115	38.23737	41.633575	33.602646
kfl00005_0320	0	0	0	0	0	0
kfl00005_0330	44.344482	39.499691	44.064255	17.515287	18.087475	14.292796
kfl00005_0340	10.693677	11.292184	12.364122	15.66336	18.656776	14.02142
kfl00005_0350	0.057343	0	0	0.11471	0.028337	0.057589
kfl00005_0360	20.250252	18.125643	18.177637	18.549429	15.603295	13.45983
kfl00005_0370	0	0	0	0	0	0
kfl00005_0380	14.758237	17.508905	14.843356	17.623606	19.671192	17.666452
kfl00005_0390	24.389641	22.488583	21.624161	20.436831	21.474874	19.648582
kfl00005_0400	48.175419	50.053169	61.001598	52.950733	60.090397	59.312923
kfl00005_0410	0.006255	0.013449	0.006393	0.006025	0.006255	0.012262
kfl00005_0420	105.971344	114.125778	113.759399	99.518311	97.857101	87.622444
kfl00005_0430	18.062843	21.953846	21.800905	18.011826	18.952404	20.352276
kfl00005_0440	25.158409	29.025724	32.494053	33.841713	33.737701	29.484673
kfl00005_0450	18.437523	19.507812	19.050547	20.984112	17.75824	15.026898
kfl00005_0460	0.230372	0.319508	0	0.199409	0	0.066964
kfl00005_0465	0	0	0	0	0	0
kfl00005_0470	0	0	0	0	0	0
kfl00005_0480	85.364021	84.289177	78.203247	73.261559	68.292099	71.157135
kfl00005_0490	68.227165	64.845078	70.39698	53.937088	56.418663	57.357475
kfl00005_0500	31.627836	32.308357	28.20849	26.046377	28.502502	26.436506
kfl00005_0510	132.049133	113.727783	130.519058	29.096895	31.747831	25.493069
kfl00005_0520	81.673332	71.435692	80.555473	45.010181	52.506191	46.590515
kfl00005_0530	0	0	0	0.172915	0	0
kfl00005_0540	0	0	0	0	0	0
kfl00005_0550	0.80268	0.732679	0.762698	1.641822	1.419821	1.973181
kfl00005_0560	10.192188	10.769281	13.036348	8.918041	10.039668	10.852845
kfl00005_0570	18.868053	19.841089	19.016726	19.153568	19.556925	20.551594
kfl00005_0580	3.22554	3.366642	2.601158	0.913485	0.969282	0.515044
kfl00005_0590	9.655907	11.30407	10.322845	10.023123	11.66278	11.919634
kfl00005_0600	10.445437	7.801031	8.022402	14.049724	17.10721	14.167461
kfl00005_0610	286.711243	149.591843	147.231247	129.440842	153.447403	128.364365
kfl00005_0620	30.773573	30.978201	33.349693	27.939268	29.752401	29.475845
kfl00005_0630	7.017951	6.63132	8.067517	1.738783	3.177262	3.081007
kfl00005_0640	0	0	0	0	0	0
kfl00005_0650	31.702354	33.550079	31.772968	22.531866	23.842228	23.821507
kfl00005_0660	79.706444	89.706917	91.825912	99.541	100.57782	102.870895
kfl00005_0670	36.200527	23.049967	27.778925	16.222614	19.685095	12.932038
kfl00005_0680	1.9416	2.849717	3.576419	4.802037	3.786082	4.583913
kfl00005_0690	3.57881108916019	4.05959765445801	4.7037139282279	4.94639789789123	6.16208334961154	4.99933901035886
kfl00005_0700	16.939713	15.581388	13.351653	12.155624	12.028425	12.022233
