geneID	control_1	control_2	control_3	OPDA_1	OPDA_2	OPDA_3
kfl00001_0010	43.204636	44.574551	43.826736	42.444309	42.612144	47.033123
kfl00001_0030	84.359879	88.347412	87.782143	91.014053	93.317406	96.721313
kfl00001_0040	0	0	0	0	0	0
kfl00001_0050	0	0	0	0	0	0
kfl00001_0055	44.812401	44.624073	51.847851	38.085701	35.321156	40.104683
kfl00001_0060	148.812393	162.240326	160.041077	164.482727	138.547119	156.744217
kfl00001_0070	15.317598	19.441498	16.27449	18.207743	18.204697	21.69305
kfl00001_0080	21.138521	16.636326	14.284485	14.012606	13.575519	15.008574
kfl00001_0090	5.645684	6.062408	6.69635	5.658695	6.041844	5.661485
kfl00001_0100	0	0	0	0.045252	0.044782	0
kfl00001_0110	1.253083	1.846792	2.538864	1.374642	2.481758	2.150948
kfl00001_0120	162.044464	171.899445	165.704193	282.819611	288.179901	305.534332
kfl00001_0130	0.534677	0.23127	0.158067	0.157329	0.031108	0.095373
kfl00001_0140	23.03924	23.443956	23.904957	21.583935	20.310843	22.398865
kfl00001_0150	0.316638	0.39898	0.181112	0	0	0
kfl00001_0160	10.549423	11.009488	10.735628	3.33422	4.572793	4.455458
kfl00001_0170	11.515452	11.506391	14.477303	11.064882	12.296638	11.834292
kfl00001_0180	59.682369	64.552719	65.24511	49.347454	54.262062	53.485405
kfl00001_0190	8.254711	8.13474	8.781404	8.703814	9.194253	10.125641
kfl00001_0200	173.341644	208.328979	195.680618	173.709152	161.814163	167.208633
kfl00001_0210	13.635904	11.673501	11.491652	3.636344	3.533002	4.091336
kfl00001_0220	27.46847	22.857035	28.804943	18.705177	14.920095	15.380773
kfl00001_0230	6.022963	6.370749	5.817018	5.912278	6.717021	5.992373
kfl00001_0240	77.120766	74.199249	70.517723	64.034241	63.940342	71.9767
kfl00001_0250	22.909294	20.688757	22.65041	22.868563	18.235935	21.105587
kfl00001_0260	12.63817	13.236456	13.700595	13.576732	12.017076	14.498162
kfl00001_0270	7.224771	7.027717	5.97734	6.376998	7.564685	7.07402
kfl00001_0280	9.726377	10.263421	10.50059	8.370543	7.883462	7.058535
kfl00001_0290	20.821901	22.165764	25.61092	21.233046	21.56193	19.399412
kfl00001_0300	15.847736	13.905058	14.41812	21.171518	21.172527	23.104208
kfl00001_0310	0	0	0	0	0	0
kfl00001_0320	95.409111	49.264969	78.347	78.433685	108.873169	109.469902
kfl00001_0330	10.927282	10.303453	11.267159	9.954	10.200179	10.379477
kfl00001_0340	41.009949	36.501297	36.089394	37.272522	35.070892	34.266895
kfl00001_0350	16.715885	16.233042	16.339054	12.597237	13.173108	14.247684
kfl00001_0360	19.655148	17.982922	20.147289	18.89266	18.217077	19.04764
kfl00001_0370	21.715321	17.566271	19.0488	19.965755	17.437019	19.73407
kfl00001_0380	16.902205	17.75507	18.118048	16.951603	16.90836	16.901783
kfl00001_0390	11.166059	10.415608	11.375388	12.299806	10.466286	10.928846
kfl00001_0400	7.508198	7.039604	7.932379	10.1734	7.443225	8.6565
kfl00001_0410	6.074025	5.711837	7.32068	5.945205	5.166697	5.329859
kfl00001_0420	48.855366	45.341743	52.963615	46.463192	45.430592	42.206738
kfl00001_0430	5.550896	5.950187	5.068301	6.468652	6.710613	7.051199
kfl00001_0440	14.592684	19.179966	17.246714	17.774515	16.917297	15.357122
kfl00001_0450	14.335103	13.848358	13.818014	14.976791	12.85485	13.66292
kfl00001_0460	6.717565	7.221865	6.177231	6.413595	6.753512	7.231802
kfl00001_0470	31.027576	26.687643	28.972565	23.067238	24.122526	19.529123
kfl00001_0480	22.239019	21.270435	20.724709	11.932698	12.013206	11.012799
kfl00001_0490	12.359383	10.850596	13.546845	12.26618	13.509803	11.581356
kfl00001_0500	15.446265	13.213021	10.927467	17.834333	20.776632	19.99835
kfl00001_0510	9.064479	11.459821	12.643077	5.997909	9.246465	8.411954
kfl00001_0520	21.068432	21.8426	18.658491	15.719976	16.33956	19.067814
kfl00001_0530	0	0	0	0	0	0
kfl00001_0540	0	0	0	0	0	0
kfl00001_0550	10.998998	10.954963	9.67538	7.632469	7.527732	6.124741
kfl00001_0560	25.42168	27.834511	27.616964	24.245539	19.240072	20.299496
kfl00001_0570	1.205369	1.281466	1.196797	1.128949	1.155491	1.196862
kfl00001_0580	32.200268	30.205839	34.513573	30.687105	30.465315	28.544167
kfl00001_0590	15.622149	12.236004	11.622501	12.347207	13.133977	12.144057
kfl00001_0600	12.484281	10.556406	10.462408	9.552705	8.970125	11.988111
kfl00001_0610	24.300407	23.407356	23.347979	23.076637	23.857759	22.889698
kfl00001_0620	395.255402	430.026825	416.552368	426.867706	401.213531	394.922638
kfl00001_0630	0	0	0	0	0	0
kfl00001_0640	8.193384	8.403335	7.503314	7.007873	7.071129	7.721319
kfl00001_0650	39.367542	43.138809	44.935822	49.345978	40.224644	44.890717
kfl00001_0660	21.392887	23.901735	20.715073	22.953297	22.648685	21.663771
kfl00001_0670	13.712988	14.965167	13.990851	17.284033	18.103262	18.906101
kfl00001_0680	0	0	0	0	0	0
kfl00001_0690	4.1189	3.197834	3.831731	1.684136	2.145711	1.575616
kfl00001_0700	4.244039	4.151922	3.895741	3.405718	3.2819	3.813546
kfl00001_0710	43.871796	45.15913	43.203449	36.827499	41.249866	38.401485
kfl00001_0720	8.613449	9.126359	9.554373	7.909311	8.981984	7.519903
kfl00001_0730	75.840347	69.369461	72.140617	42.210369	40.738064	42.246044
kfl00001_0740	73.589752	69.245293	79.112854	88.026009	78.630539	79.044868
kfl00001_0750	20.348921	20.540518	19.813337	19.286966	18.419117	19.371893
kfl00001_0760	4.221465	4.721014	4.099876	4.52952	4.675025	4.191058
kfl00001_0770	35.160995	32.535797	36.522736	45.125992	42.314362	40.967587
kfl00001_0780	5.666599	6.023957	7.351438	5.585313	5.783436	7.315643
kfl00001_0785	7.065723	6.827777	6.929683	6.06446	8.815277	7.637041
kfl00001_0790	1.604273	1.139166	1.157112	0.526451	0.558003	0.679701
kfl00001_0800	67.880005	70.817696	74.901619	66.237137	60.364685	59.656208
kfl00001_0810	50.287373	63.236378	68.71431	71.490257	86.669731	76.077545
kfl00001_0820	6.557368	5.843554	6.433599	5.275607	5.834493	6.111151
kfl00001_0830	15.823766	15.506464	15.799802	14.01126	13.796715	12.449223
kfl00001_0840	9.404095	9.383029	9.335482	9.466345	9.721005	8.808485
kfl00001_0850	27.370955	28.830328	25.631004	26.155907	25.885006	29.599352
kfl00001_0860	28.631186	28.038025	27.050919	33.916885	31.580057	38.247845
kfl00001_0870	0	0	0	0	0	0
kfl00002_0010	19.785738	20.623625	24.185923	25.256153	25.382702	27.501675
kfl00002_0020	79.000511	81.986595	81.335968	81.649277	91.695274	78.826111
kfl00002_0030	79.898743	80.896935	86.519569	62.026253	64.567787	69.95826
kfl00002_0040	27.550764	26.732061	27.789322	17.805769	17.955015	17.595465
kfl00002_0050	125.869354	138.24707	131.818954	173.502075	156.668854	146.355042
kfl00002_0060	21.17841	23.230963	23.318491	24.375443	23.609962	24.969507
kfl00002_0070	98.253899	108.091911	111.33345	100.533173	103.602516	94.094482
kfl00002_0080	112.340279	118.034126	108.434105	118.457031	98.16568	109.406372
kfl00002_0090	0.295962	0.190417	0.223504	0.167963	0.218472	0.178654
kfl00002_0100	72.225983	72.544403	79.921211	68.23027	67.829323	70.531601
kfl00002_0110	11.326144	10.819558	10.552078	11.91707	11.811907	11.688242
kfl00002_0120	160.821396	183.959061	212.589325	174.520386	199.148819	190.83017
kfl00002_0130	24.495016	23.926134	25.648726	24.793322	22.780241	26.879194
kfl00002_0140	76.634285	77.664589	78.805618	80.024422	84.013603	78.47126
kfl00002_0150	1.478302	1.674123	1.91187	3.625306	4.599733	5.405717
kfl00002_0160	1.635221	0.878199	1.181218	1.522744	2.814099	1.334738
kfl00002_0170	22.035978	24.418777	23.843515	21.851982	22.470573	22.324642
kfl00002_0180	12.795266	13.55469	13.698694	13.098413	14.400796	12.451972
kfl00002_0190	5.235495	5.499565	4.472337	2.719865	3.618641	3.391956
kfl00002_0200	12.693822	12.463676	13.071019	12.929656	10.916452	12.192736
kfl00002_0210	228.740448	243.255508	238.574921	261.604614	228.909805	237.98143
kfl00002_0220	4.53165	5.227283	5.406173	6.874892	9.386419	8.303748
kfl00002_0240	39.504395	38.796249	45.41333	50.977806	41.301884	54.642742
kfl00002_0250	0	0	0	0	0	0
kfl00002_0260	0	0	0	0	0	0
kfl00002_0270	0.095059	0	0	0	0	0
kfl00002_0280	60.936642	53.394688	52.36916	40.074825	38.071373	40.110146
kfl00002_0290	2.403042	2.628011	3.186089	2.657137	2.939367	2.683535
kfl00002_0300	28.448029	31.343002	33.119434	37.699799	31.93066	35.953747
kfl00002_0310	20.880928	19.775719	20.371986	17.554728	19.02746	18.93462
kfl00002_0320	13.492223	10.681922	12.29938	17.844372	20.479834	15.383395
kfl00002_0330	178.08815	169.943771	180.230347	1627.588379	1511.977417	1666.018311
kfl00002_0340	6.188215	6.930084	6.972935	5.770299	6.731198	7.108305
kfl00002_0350	16.576424	17.485544	17.004978	20.29966	21.71167	20.787024
kfl00002_0360	10.018926	6.260741	8.52698	13.56959	13.771346	12.063548
kfl00002_0370	826.594177	1023.922852	1166.051147	776.600952	928.682312	657.809631
kfl00002_0380	8.91785	8.794341	9.809536	8.297751	8.987254	8.360579
kfl00002_0390	74.959869	63.80994	71.385483	38.507904	35.388046	29.089893
kfl00002_0400	0.424184	0.274612	0.184635	0.069803	0	0.239491
kfl00002_0410	0	0	0	0	0	0
kfl00002_0420	56.290031	56.6446	60.514122	78.904121	78.886658	81.60376
kfl00002_0430	25.536554	31.597559	34.089897	34.947788	37.928143	37.176964
kfl00002_0440	18.438976	15.615804	16.46208	18.81657	19.690672	18.776617
kfl00002_0450	23.288673	22.51152	23.832556	18.041525	16.818798	16.994415
kfl00002_0460	15.347637	16.690353	19.797693	13.810655	13.751672	12.88228
kfl00002_0470	11.716218	11.62386	12.151135	9.935521	10.851942	9.315055
kfl00002_0480	24.115892	21.965601	24.418549	20.953421	21.953276	19.950521
kfl00002_0490	29.458359	28.008999	32.166676	25.849724	26.95014	24.472372
kfl00002_0500	68.230927	65.84687	59.675575	100.978065	92.169724	98.229362
kfl00002_0510	11.337216	12.580374	11.369143	12.53514	14.096529	12.108467
kfl00002_0520	34.616436	31.458529	35.105736	30.405766	28.026392	23.835464
kfl00002_0530	146.291229	165.441025	177.895706	218.947952	246.349991	220.890198
kfl00002_0540	0.091066	0.051595	0.114618	0.09172	0.114022	0.214653
kfl00002_0560	16.150616	18.581505	16.915508	5.521549	5.671605	5.836557
kfl00002_0570	40.834839	40.174572	36.420795	26.265982	23.750336	21.558271
kfl00002_0580	37.197495	31.394958	32.151947	23.664135	22.901226	19.149887
kfl00002_0590	0.228899	0.229151	0.048527	0	0	0.148923
kfl00002_0595	6.112839	6.005982	5.865768	6.63793	6.630261	7.156106
kfl00002_0600	0	0	0	0	0	0
kfl00002_0605	0	0	0	0	0	0
kfl00002_0610	3.555192	4.806149	5.694902	10.453491	11.943127	12.165084
kfl00002_0620	24.67284	24.923473	23.904007	33.376617	37.595337	28.751276
kfl00002_0630	10.091885	8.68346	9.048666	9.860561	11.262696	10.678213
kfl00002_0640	6.276095	5.011369	5.665421	4.818695	3.531878	4.220454
kfl00002_0650	27.848154	24.020617	21.557882	19.583675	15.738034	17.182936
kfl00002_0660	0	0	0	0	0	0
kfl00002_0670	17.597219	16.991404	20.334499	14.761252	13.14958	17.205248
kfl00002_0680	45.070312	51.105732	47.48542	46.727631	49.360935	51.580223
kfl00002_0690	19.194826	19.118553	21.017401	14.590365	17.123802	13.178894
kfl00002_0700	22.439196	24.177988	22.934511	23.488428	21.092981	22.46797
kfl00002_0710	35.506283	34.262062	40.666046	52.114399	42.368507	46.733994
kfl00002_0720	6.204231	7.568111	7.57019	4.86097	6.629919	7.110434
kfl00002_0730	6.564843	5.486979	5.65967	5.984226	5.035549	6.651519
kfl00002_0740	1.209263	1.024514	0.965024	0.689996	0.829103	0.716163
kfl00002_0750	0	0	0	0	0	0
kfl00002_0760	0	0	0	0	0	0
kfl00002_0770	0	0	0	0	0	0
kfl00002_0780	0	0	0	0.169213	0	0
kfl00002_0790	0	0	0	0	0	0
kfl00002_0800	3.121792	1.854108	1.944462	1.753283	2.599052	1.54631
kfl00002_g1	0.28776	0.19013	0.326012	0.095811	0.189631	0.38759
kfl00002_g17	0	0.005493	0	0.049501	0	0
kfl00002_g30	0	0	0	0	0	0
kfl00002_g34	28.036934	20.737185	20.730398	29.329828	34.4147	31.022446
kfl00002_g40	0	0	0	0	0	0
kfl00002_g82	0	0	0	0	0	0
kfl00003_0010	0	0	0	0	0	0
kfl00003_0020	0	0	0	0	0	0
kfl00003_0030	10.960441	11.427272	11.918987	8.734914	7.62127	8.676128
kfl00003_0040	145.660736	152.870316	153.766693	140.844101	134.427063	143.875046
kfl00003_0050	12.536562	14.270606	12.436553	9.834598	10.05445	9.898064
kfl00003_0055	8.899348	10.281254	10.921795	8.385213	7.988401	8.987054
kfl00003_0060	3.172411	4.272472	3.461143	3.033592	2.14229	4.177093
kfl00003_0070	72.588783	76.000275	76.246353	75.586548	77.586273	72.822495
kfl00003_0080	18.094696	19.143335	18.175797	22.490625	22.940014	22.926991
kfl00003_0090	6.827662	7.829191	6.553305	3.202821	2.785951	3.103507
kfl00003_0095	11.113755	11.681298	11.686399	4.821446	6.566837	4.751109
kfl00003_0100	12.565756	10.81228	10.985562	21.761438	21.199303	23.583414
kfl00003_0110	32.488564	33.416397	36.392281	42.01017	52.566345	51.486515
kfl00003_0120	0	0	0	0	0	0
kfl00003_0130	14.970343	13.741135	14.595178	9.284314	11.234718	10.404784
kfl00003_0140	17.239651	17.325041	21.270712	13.528735	13.270823	13.615876
kfl00003_0150	20.884609	24.075773	23.899359	22.834305	21.448847	26.514378
kfl00003_0160	11.682521	12.533833	12.606724	12.134271	11.648412	12.416221
kfl00003_0170	24.05813	28.296984	28.328901	22.675556	20.922449	26.613209
kfl00003_0180	10.74716	13.249384	13.299913	19.490791	20.937836	22.92613
kfl00003_0190	0	0	0	0	0	0
kfl00003_0200	16.244728	16.512857	17.117268	16.844936	16.890106	17.306973
kfl00003_0210	29.670204	28.762556	25.78734	18.678726	15.947	17.755383
kfl00003_0220	0	0	0	0	0	0
kfl00003_0230	0	0	0	0	0	0
kfl00003_0240	22.785656	19.706242	19.275625	24.135998	24.968323	21.204844
kfl00003_0250	24.873495	22.345394	21.115423	17.023216	17.431425	18.111578
kfl00003_0260	43.220268	47.259922	49.198181	46.304588	46.462067	48.599033
kfl00003_0270	20.014032	21.016741	19.608097	26.88179	26.356474	28.708191
kfl00003_0280	25.737276	29.981453	33.978733	15.741022	13.579527	13.659083
kfl00003_0290	124.20475	108.025429	111.25457	105.152351	105.415413	110.063301
kfl00003_0300	19.394127	20.094954	18.795668	18.181524	16.754772	15.831325
kfl00003_0310	21.818903	22.795481	22.785786	14.814731	14.993052	14.835866
kfl00003_0320	8.673741	7.161994	6.910233	8.01253	7.798215	8.250563
kfl00003_0330	17.090099768595	18.3989954876033	18.8391257190083	12.5654633966942	13.2308343884298	11.3671546033058
kfl00003_0340	19.555546	14.797617	15.649383	12.733317	13.184985	12.806563
kfl00003_0350	13.441715	12.361526	11.881989	11.945835	8.218804	8.85187
kfl00003_0360	25.450016	22.574743	24.188858	30.930714	34.675102	34.188187
kfl00003_0370	9.480524	8.796625	8.456012	9.508993	10.680663	9.270542
kfl00003_0380	17.050156	13.076867	12.874881	27.214663	27.478891	31.566486
kfl00003_0390	0.114571	0.171666	0.156203	0.601156	0.204917	0.149898
kfl00003_0400	0	0	0	0	0	0
kfl00003_0410	5.844607	3.007795	3.939474	3.527379	4.445218	2.559835
kfl00003_0420	0	0	0	0	0	0
kfl00003_0430	12.473145	11.012825	11.127901	10.780986	11.639145	11.168861
kfl00003_0440	7.779044	5.325088	8.216887	4.069023	6.629777	4.572451
kfl00003_0450	0	0	0	0	0	0
kfl00003_0455	0	0	0	0	0	0
kfl00003_0460	8.075253	7.596906	7.648263	7.367494	8.14276	7.836513
kfl00003_0470	53.58791	57.175312	56.625076	49.857388	46.084415	43.706207
kfl00003_0480	37.417622	37.537235	36.675564	39.51548	30.146244	35.0709
kfl00003_0490	10.978155	10.683339	11.851975	9.652699	8.965525	10.277619
kfl00003_0500	0	0	0	0	0	0
kfl00003_0510	138.06192	111.722038	148.160355	163.538712	218.218292	167.176895
kfl00003_0520	0	0	0	0	0	0
kfl00003_0530	11.8478825252385	12.3748775448395	13.3016631368604	11.904486676843	11.676905802255	10.3135331344319
kfl00003_0540	49.32518	48.371471	47.662415	38.672325	33.079758	32.274193
kfl00003_0550	35.513237	29.950932	29.323118	17.533657	19.183718	15.2468
kfl00003_0560	6.423851	4.853125	4.15656	1.10249	0.753519	1.112948
kfl00003_0570	1.923028	2.384599	1.861263	0.699186	0.629772	1.185557
kfl00003_0580	1.540015	2.934619	1.643116	0.844025	0.662323	0.622765
kfl00003_0590	33.480942	28.362204	26.201712	12.529163	11.108352	11.010156
kfl00003_0600	5.95528	5.152077	5.398517	4.664596	5.779681	3.941529
kfl00003_0610	0	0	0	0	0	0
kfl00003_0620	0	0	0	0	0	0
kfl00003_0630	20.267389	18.272043	17.142254	19.494999	20.552229	17.126663
kfl00003_0640	32.043335	33.416515	31.677141	26.835703	26.447859	27.974808
kfl00003_0645	47.830132	47.431461	56.658131	55.483719	43.43684	53.001534
kfl00003_0650	28.1714	30.17165	28.205496	24.798502	29.303188	28.502199
kfl00003_0660	7.514458	8.472032	8.251853	3.563263	4.343188	4.619475
kfl00003_0680	16.691832	18.293118	17.441267	15.622168	16.847319	15.571357
kfl00003_0690	7.12597	5.894792	5.374841	3.536158	4.490757	3.936879
kfl00003_0700	172.081268	160.3405	157.58754	139.84996	132.850357	116.994476
kfl00003_0710	9.841655	7.722508	8.252979	13.489335	15.40591	12.489371
kfl00003_0720	24.650803	22.249554	26.083763	40.584045	41.711582	34.374027
kfl00003_0730	75.719597	68.681854	66.323662	73.871643	63.625496	61.167427
kfl00003_0740	14.880125	12.228018	14.399105	29.500126	31.087294	25.774652
kfl00003_0750	101.733002	117.270119	123.150299	93.71875	92.162956	105.469162
kfl00003_0760	9.517538	10.017566	10.116786	6.605503	6.840794	6.621307
kfl00003_0770	19.44552	20.374594	24.471037	15.876019	15.804197	17.523518
kfl00003_g25	0	0	0	0	0	0
kfl00004_0010	0	0	0	0	0	0
kfl00004_0020	14.01338	15.590494	15.97923	15.846038	16.479898	17.229555
kfl00004_0030	70.720528	70.002434	71.750626	65.191887	54.059513	58.416683
kfl00004_0040	15.444646	14.647285	14.556382	15.997504	15.713244	15.365884
kfl00004_0060	70.498856	67.224548	69.418579	97.923004	93.237625	98.268188
kfl00004_0070	1.286001	1.313865	1.38664	0.894642	0.795581	0.678013
kfl00004_0080	0	0	0	0	0	0
kfl00004_0090	0	0	0	0	0	0
kfl00004_0100	0	0	0	0	0	0
kfl00004_0110	0	0	0	0	0	0
kfl00004_0120	0	0	0	0	0	0
kfl00004_0130	44.269638	48.395737	52.904613	90.721603	109.527534	105.996025
kfl00004_0150	0.379633	0	0	0	0	0
kfl00004_0160	6.41982	5.992204	6.209905	3.562382	4.776471	3.337509
kfl00004_0170	10.523379	12.218498	11.767729	7.456244	7.436928	7.050388
kfl00004_0180	0	0	0	0	0	0
kfl00004_0190	0	0.033739	0	0	0	0
kfl00004_0200	12.227865	9.953496	9.574983	11.592727	11.313533	12.594544
kfl00004_0210	16.12291	16.139498	15.887634	10.589802	9.096719	12.850128
kfl00004_0220	6.559731	7.325745	7.455065	4.315433	2.961102	4.32953
kfl00004_0230	14.429789	14.387776	13.406548	13.645048	12.966807	14.816083
kfl00004_0240	0	0	0	0	0	0
kfl00004_0250	3.603376	3.226099	2.654148	2.775789	2.685449	3.30784
kfl00004_0260	9.414602	8.999232	8.4134	7.737929	7.808566	8.188875
kfl00004_0270	324.172272	311.503998	309.486633	201.478317	185.180908	185.480667
kfl00004_0280	18.380281	17.904396	16.169104	13.101693	13.709644	10.499608
kfl00004_0290	14.573485	14.136093	14.08504	14.511454	16.607357	15.963573
kfl00004_0300	57.596939	63.066231	58.012348	49.568283	47.5457	39.902233
kfl00004_0310	29.312788	28.412251	31.81982	41.30714	35.610962	41.291523
kfl00004_0320	54.436291	60.322334	61.429924	51.88464	46.862461	49.192173
kfl00004_0330	40.370689	40.722519	40.933914	29.094921	30.134882	27.079741
kfl00004_0340	4.004843	4.185175	3.997892	1.777329	2.196187	1.952982
kfl00004_0343	0	0	0	0	0	0
kfl00004_0346	0	0	0	0	0	0
kfl00004_0350	0	0	0	0	0	0
kfl00004_0360	0	0	0	0	0	0
kfl00004_0370	9.263533	8.269383	9.189875	18.982784	21.608509	22.740465
kfl00004_0380	10.158987	9.65943	9.60542	7.384068	7.817513	7.774231
kfl00004_0385	2.280896	2.820532	2.969286	4.186649	3.457457	3.293339
kfl00004_0390	11.101929	11.055844	11.522307	11.573936	11.266086	11.209033
kfl00004_0410	25.816858	24.499056	25.019505	25.077229	21.596319	23.362749
kfl00004_0420	11.955376	11.7805	12.395294	19.567366	20.686325	18.891813
kfl00004_0430	22.546953	22.303171	19.741472	23.920034	24.090305	22.297865
kfl00004_0440	0	0.126862	0.330817	0.455619	0.450321	0.249112
kfl00004_0450	12.983924	12.307029	12.253187	12.086118	14.040455	13.183649
kfl00004_0460	0	0	0	0	0.052329	0.045129
kfl00004_0470	0	0	0	0	0	0
kfl00004_0480	0.034433	0.068252	0	0	0	0
kfl00004_0490	0	0	0	0	0	0
kfl00004_0500	19.236395	14.049541	16.329239	3.613813	3.724961	3.039551
kfl00004_0510	29.88069	29.251232	29.936363	13.645558	14.638092	17.003105
kfl00004_0520	9.549654	12.555551	11.305656	8.001956	8.848977	9.570074
kfl00004_0530	19.1366730983669	19.7947133038359	19.0516930119002	20.0355861278643	22.176004699329	21.8569255185466
kfl00004_0540	21.375212	25.456064	24.425774	29.802692	31.642376	31.743713
kfl00004_0550	42.717094	45.835438	43.21804	34.959904	37.226425	35.15881
kfl00004_0560	0	0	0	0	0	0
kfl00004_0570	0	0	0	0	0	0
kfl00004_0580	9.977488	9.967342	9.588671	8.047964	7.359149	8.172098
kfl00004_0600	8.166603	9.504424	8.16666	6.406342	7.979736	7.875553
kfl00004_0610	0	0	0	0.8008	0.726681	0.147789
kfl00004_0620	60.581314	63.33987	64.950134	61.464642	51.929958	52.948555
kfl00004_0630	45.83263	48.773712	48.067604	43.455521	40.616531	41.756718
kfl00004_g11	140.183411	136.706818	133.979492	133.076385	144.356934	148.820358
kfl00004_g60	15.277298	13.144036	11.543236	11.705793	12.895631	13.450965
kfl00005_0010	0	0	0	0	0	0
kfl00005_0020	3.539814	3.976562	3.179918	2.766904	2.795238	3.353398
kfl00005_0030	8.925346	8.130836	7.784636	9.481292	9.429955	9.493187
kfl00005_0040	19.337698	20.940617	18.77227	10.320867	9.476617	10.849191
kfl00005_0050	69.919601	67.43399	66.155487	49.10157	57.354092	53.993164
kfl00005_0060	26.453428	26.260303	27.177923	29.523054	26.064262	22.392195
kfl00005_0070	32.956661	35.14212	39.773468	39.04187	40.628483	42.254349
kfl00005_0080	0	0	0	0	0	0
kfl00005_0090	53.921028	57.035515	61.736618	61.161285	55.04734	60.572075
kfl00005_0100	13.2864	14.040746	13.636814	9.263516	9.686543	10.517355
kfl00005_0110	9.254694	9.546597	8.233026	8.941339	8.986352	8.75312
kfl00005_0120	29.652582	38.575203	37.708012	24.716137	23.42926	22.553314
kfl00005_0130	0	0.123	0.180395	0	0.155674	0
kfl00005_0140	0	0	0	0	0	0
kfl00005_0150	45.934685	33.75436	37.865562	27.919228	36.776405	34.163975
kfl00005_0160	8.692559	9.062176	8.880316	8.484351	6.491368	7.584278
kfl00005_0170	0	0	0	0	0	0
kfl00005_0180	20.822273	20.672228	19.44326	19.311531	22.465427	24.245316
kfl00005_0190	24.392313	27.749056	23.314915	26.826427	23.224234	28.209129
kfl00005_0200	3.621283	2.793561	3.328428	3.252112	3.21785	3.049746
kfl00005_0210	12.418174	8.642837	8.222584	14.401381	14.766432	16.888655
kfl00005_0220	14.367346	16.807365	15.140697	15.957147	15.89346	18.530434
kfl00005_0230	5.682154	5.924732	4.846869	4.849529	3.989872	4.954457
kfl00005_0240	3.688298	3.388905	3.555138	1.628455	1.278407	1.544187
kfl00005_0250	0	0	0	0.020012	0	0
kfl00005_0260	0	0	0	0	0	0
kfl00005_0270	0	0	0	0	0	0.216921
kfl00005_0280	0	0	0	0	0	0
kfl00005_0290	41.343044	34.504814	34.941498	25.297338	23.3682	21.339018
kfl00005_0300	83.172157	92.711784	99.216301	77.981819	73.561142	84.237404
kfl00005_0310	40.195007	40.233345	38.36248	38.471611	41.422821	34.55772
kfl00005_0320	0	0	0	0	0	0
kfl00005_0330	45.354717	38.996258	44.451939	18.728094	18.860006	12.87681
kfl00005_0340	10.561779	11.368274	12.009103	15.064929	18.591219	14.118422
kfl00005_0350	0.056233	0	0	0.074892	0.018343	0.056806
kfl00005_0360	19.5495	18.435726	18.936522	17.168173	15.370764	14.188426
kfl00005_0370	0	0	0	0	0	0
kfl00005_0380	14.828079	17.438299	15.088397	17.762903	19.586624	17.430948
kfl00005_0390	23.936138	23.513836	21.103249	20.172686	21.525784	20.456804
kfl00005_0400	48.513496	48.077057	57.17416	53.022045	59.769627	59.56488
kfl00005_0410	0.008337	0.008322	0.004091	0.0039	0.003994	0.012263
kfl00005_0420	106.481438	115.116425	114.321129	98.664253	99.59407	87.243797
kfl00005_0430	17.493797	20.667212	21.887287	18.43083	18.284365	19.943975
kfl00005_0440	26.07526	31.27154	32.142456	32.208427	31.460907	29.566612
kfl00005_0450	18.596651	18.946901	20.008093	19.483677	18.238342	15.050338
kfl00005_0460	0.237792	0.206078	0	0.130191	0	0.053944
kfl00005_0465	0	0	0.205564	0.082754	0	0
kfl00005_0470	0	0	0	0	0	0
kfl00005_0480	90.303535	83.407112	80.383705	72.542343	69.119652	70.62986
kfl00005_0490	67.964195	63.455933	68.823631	54.693554	55.115738	56.391331
kfl00005_0500	33.210407	31.359226	32.09024	26.768309	28.648695	25.915583
kfl00005_0510	130.300446	114.436157	129.122177	29.532469	30.968143	25.203459
kfl00005_0520	79.236961	71.223312	79.379433	46.530754	51.7743	46.845398
kfl00005_0530	0	0	0	0.167119	0	0.115523
kfl00005_0540	0	0	0	0	0	0
kfl00005_0550	0.620175	0.779891	0.690301	1.448606	1.012685	2.22936
kfl00005_0560	9.927855	10.356554	13.301159	9.579232	10.659778	10.338675
kfl00005_0570	18.64324	19.736872	19.490606	18.881313	18.708315	20.301529
kfl00005_0580	2.983673	3.374928	2.585898	1.179289	0.948627	0.41908
kfl00005_0590	10.037664	11.198441	10.680488	9.787606	11.469498	11.592937
kfl00005_0600	10.861887	7.965484	7.795423	14.43856	16.369505	13.917697
kfl00005_0610	283.723633	143.187103	144.997955	134.745483	152.722565	131.452652
kfl00005_0620	30.856426	31.798918	32.412724	28.108007	29.919592	28.733849
kfl00005_0630	6.625834	6.655693	7.532382	1.733265	2.887044	3.055942
kfl00005_0640	0	0	0	0	0	0
kfl00005_0650	32.069775	34.120377	31.888685	22.565779	24.010063	24.287104
kfl00005_0660	81.121819	86.394257	90.633865	98.755501	99.782684	101.594093
kfl00005_0670	35.804382	22.735735	29.192636	16.244957	19.482319	13.885877
kfl00005_0680	1.8159	3.390344	3.668342	4.708089	3.741212	4.137845
kfl00005_0690	3.68113889937107	3.71974185978542	4.67176518867924	5.55433362486127	5.95332335553089	4.90244524343322
kfl00005_0700	17.395969	15.493817	14.439057	12.58014	12.152568	12.322039
