geneID	control_1	control_2	high_light_1	high_light_2
kfl00005_0040	1.522305	1.686654	0	0
kfl00005_0050	9.195504	13.208996	45.165253	45.702908
kfl00005_0060	62.835136	62.736824	36.456619	43.673733
kfl00005_0070	69.216949	73.720276	105.220238	100.977303
kfl00005_0080	0	0	0	0
kfl00005_0090	55.017258	46.901978	34.252285	33.104683
kfl00005_0100	6.658727	4.793392	2.652249	2.075306
kfl00005_0110	4.319618	2.865443	2.186203	2.210791
kfl00005_0120	7.738147	6.129339	3.945452	4.858892
kfl00005_0130	0	0	0.679411	0
kfl00005_0140	0	0	0	0
kfl00005_0150	108.097092	92.634468	144.932892	152.138
kfl00005_0160	1.410781	4.303001	4.258862	3.928281
kfl00005_0170	0	0	0	0
kfl00005_0180	8.798409	5.530257	8.063313	9.312649
kfl00005_0190	30.621769	24.675655	29.889938	30.598692
kfl00005_0200	4.723563	2.996711	4.251819	3.204961
kfl00005_0210	270.476562	263.614716	163.876328	171.512314
kfl00005_0220	13.253659	20.67519	25.878666	30.563957
kfl00005_0230	6.067874	5.871166	7.383665	6.762891
kfl00005_0240	0.36069	0	0.704871	1.321895
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	10.891528	10.909333	14.527087	18.572639
kfl00005_0300	25.756918	25.7778	64.537613	59.641476
kfl00005_0310	28.965197	33.819653	15.589545	16.401459
kfl00005_0320	0	0	0	0
kfl00005_0330	13.975677	13.733746	46.115246	51.007423
kfl00005_0340	23.05773	16.528	48.365063	50.213421
kfl00005_0350	0	0	0	0
kfl00005_0360	21.492487	16.413486	10.526548	8.911786
kfl00005_0370	0	0	0	0
kfl00005_0380	3.225372	3.55133	6.678222	6.780728
kfl00005_0390	7.035646	7.560847	5.045612	6.169268
kfl00005_0400	137.515579	124.262985	1205.34436	1234.948364
kfl00005_0410	0.060021	0.084071	0.164565	0.026067
kfl00005_0420	71.904655	78.325829	135.334335	145.024017
kfl00005_0430	13.947601	9.517939	11.570324	12.891068
kfl00005_0440	44.397449	38.35133	19.883154	15.34963
kfl00005_0450	13.424871	17.052769	7.822016	4.488326
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	153.548798	142.58403	175.318268	185.728394
kfl00005_0490	135.820847	91.694115	164.214417	166.299026
kfl00005_0500	283.250397	285.161682	53.051685	64.512123
kfl00005_0510	20.015749	21.937338	12.06441	11.489887
kfl00005_0520	54.906425	49.831604	73.675156	69.363678
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	8.720652	6.376563	14.915132	17.999893
kfl00005_0560	17.386585	12.585182	7.985001	10.080831
kfl00005_0570	14.203994	12.55706	13.042037	15.462291
kfl00005_0580	4.184797	0	0	0
kfl00005_0590	3.085828	4.6804	1.372156	2.58216
kfl00005_0600	14.105918	14.39028	19.345921	18.606489
kfl00005_0610	3336.80957	2950.572998	1784.719971	1772.459229
kfl00005_0620	16.563723	22.188971	12.578856	15.55436
kfl00005_0630	3.340378	3.133298	5.383532	8.566463
kfl00005_0640	0	0	0	0
kfl00005_0650	16.236452	15.853984	9.148206	8.372066
kfl00005_0660	107.907631	97.708641	82.125351	81.6474
kfl00005_0670	15.755857	20.023348	16.362286	12.903059
kfl00005_0680	1.800668	0	2.267616	2.17096
kfl00005_0690	10.3138524150943	11.11678209101	30.995751954125	36.7407107761746
kfl00005_0700	19.621603	16.130737	17.382078	23.054237
kfl00005_g19	0	1.574227	0	3.511978
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	241.057831	209.233109	180.212616	185.016388
kfl00006_0030	16.01301	16.087385	35.979416	37.184284
kfl00006_0040	1371.35144	1508.181885	1211.087402	1250.652222
kfl00006_0050	28.60977	27.850689	17.258989	18.301554
kfl00006_0060	29.444056	34.945026	37.991779	36.608452
kfl00006_0070	8.905535	6.873234	10.804797	12.186841
kfl00006_0080	3.068112	4.888517	0.388073	1.258742
kfl00006_0090	0	0	0	0
kfl00006_0100	6.196212	5.504035	8.374763	6.819821
kfl00006_0110	6.202851	5.158872	1.710549	2.54364
kfl00006_0120	4.959427	6.100424	8.457853	8.180772
kfl00006_0130	15.764915	17.919323	11.307374	12.238886
kfl00006_0140	1739.773071	1847.328125	1664.350098	1686.942139
kfl00006_0150	66.722664	64.877304	144.200455	137.362823
kfl00006_0160	6.740794	7.44974	11.636127	11.218179
kfl00006_0170	27.571594	24.704948	27.503689	33.772045
kfl00006_0180	0	0	0.684359	0
kfl00006_0190	3.223281	1.568384	0.893057	0.958667
kfl00006_0200	13.127781	8.618141	5.660015	7.26888
kfl00006_0210	5.14273	6.850499	4.684075	4.388393
kfl00006_0220	20.542429	20.390995	8.867096	14.746546
kfl00006_0230	32.180229	32.50568	26.608408	25.262173
kfl00006_0240	15.697803	17.72517	27.012991	33.815079
kfl00006_0250	10.762331	8.071455	3.673769	5.09579
kfl00006_0260	36.443073	35.049389	16.86064	21.952707
kfl00006_0270	117.286324	110.551231	174.180481	177.560669
kfl00006_0280	1.399671	1.486406	1.719221	0.57364
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	28.408646	37.335022	29.297152	16.914721
kfl00006_0340	16.268326	18.118532	11.642812	10.54522
kfl00006_0350	115.866875	99.553322	235.72467	246.305435
kfl00006_0360	160.141434	128.853882	98.190773	97.292793
kfl00006_0370	5.842142	9.254026	8.884096	11.495047
kfl00006_0380	82.737289	87.671577	118.500916	119.100029
kfl00006_0390	5.736232	6.999943	5.980353	9.027135
kfl00006_0400	452.496307	445.781921	474.576141	524.591797
kfl00006_0410	5.757289	6.100261	8.812387	9.162155
kfl00006_0420	2.497672	1.709967	0.67367	0.249068
kfl00006_0430	5.482189	4.439605	0.909959	1.002855
kfl00006_0440	4.08316	2.995115	1.159815	2.494142
kfl00006_0450	0	0	0	0
kfl00006_0460	8.837509	8.99628	0.868936	1.397966
kfl00006_0470	191.319794	194.912689	238.495605	218.289139
kfl00006_0480	5.071136	4.396952	11.941122	10.117049
kfl00006_0490	2.445771	3.791784	0.518384	0
kfl00006_0500	9.985328	8.727288	6.377724	7.471941
kfl00006_0510	1.721068	2.568749	1.188739	1.875161
kfl00006_0520	20.722521	19.716591	20.189495	21.340864
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	52.596851	55.273518	34.266777	37.3386
kfl00006_0560	12.164045	9.591134	5.19179	6.075554
kfl00006_0580	0	0	0	0
kfl00006_0590	38.631714	36.941326	15.642729	8.678121
kfl00006_0600	1.622694	0.875952	0.443752	0.59208
kfl00006_0610	6.981076	8.405845	10.278443	7.32018
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	1.043692	2.166011	0	0
kfl00006_0670	25.192646	24.990713	44.970692	52.799419
kfl00006_0680	0	0	0	0
kfl00006_0700	37.965412	42.150043	21.943439	16.66139
kfl00006_0710	98.731903	104.12896	191.431549	215.164261
kfl00006_0720	10.958772	8.508274	1.864229	1.404397
kfl00006_0730	18.540665	21.321199	51.490364	58.332306
kfl00006_0740	27.804529	31.078209	69.273071	70.619736
kfl00006_0750	3.669419	6.539211	9.719725	10.818518
kfl00006_0760	50.512302	60.672382	57.752777	51.802513
kfl00006_0770	236.734665	232.707001	157.315353	171.81279
kfl00006_0780	10.053193	4.440902	4.613292	4.105278
kfl00006_0790	0.743819	0.748773	1.917581	2.538228
kfl00006_0800	8.268526	10.991415	8.682165	9.719614
kfl00006_0810	13.780681	27.538401	21.310753	18.164885
kfl00006_0820	24.181036	18.615623	22.924528	24.998581
kfl00006_0830	26.400591	24.620108	17.592339	14.721361
kfl00006_0840	14.690601	13.81836	4.558824	3.311361
kfl00006_0850	11.552192	12.684617	20.219069	20.555037
kfl00006_0860	20.952436	18.079338	36.213261	34.74511
kfl00006_0870	27.893417	24.29892	12.838548	15.434505
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	14.639775	14.864089	11.312048	11.458183
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	66.569489	107.114304	44.697025	35.398525
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.188621	0	0	0
kfl00007_0030	0.186896	0.025117	0.168264	0.018049
kfl00007_0040	15.768519	13.291718	39.052677	42.172466
kfl00007_0050	223.218979	221.911713	80.065483	96.938423
kfl00007_0060	0.407854	0	0	0
kfl00007_0070	1.153857	0.779838	0	0
kfl00007_0080	0	0	0	0.3781
kfl00007_0085	0	0	1.868608	1.809561
kfl00007_0090	9.340592	7.810642	7.86787	9.234257
kfl00007_0100	8.132036	11.248693	5.015858	7.102988
kfl00007_0110	271.98703	234.449768	118.201729	98.39048
kfl00007_0120	17.425415	21.496962	3.215604	1.034845
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	5.92195	5.062486	0.817313	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	6.670928	6.110176	3.627737	1.501222
kfl00007_0200	3.126543	5.491787	1.137923	2.733533
kfl00007_0210	1.757509	1.039966	0	1.46857
kfl00007_0220	0	0	0	0
kfl00007_0230	15.03245	13.370566	23.937559	30.374205
kfl00007_0240	13.788783	10.82453	4.180883	3.401721
kfl00007_0250	38.367306	35.779633	39.832947	41.797535
kfl00007_0260	7.338033	3.886381	3.211715	3.978495
kfl00007_0270	18.297157	15.117416	9.598743	13.940547
kfl00007_0280	23.553452	22.180082	45.30481	48.723999
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	2.97552	3.777926	0	1.143416
kfl00007_0330	30.546867	35.952724	28.829329	32.554264
kfl00007_0335	0	0	0	0
kfl00007_0340	12.739569	14.678711	6.490003	9.745287
kfl00007_0350	3.60392	1.441033	13.158561	16.424942
kfl00007_0360	57.415405	39.557407	51.859314	50.873692
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	7.368391	5.581159	11.966545	11.167298
kfl00007_0400	12.730769	11.079898	26.708658	25.781822
kfl00007_0410	29.69607	26.572285	22.666456	34.346424
kfl00007_0420	28.419182	25.891443	34.656048	35.630531
kfl00007_0430	41.677055	34.242065	36.616959	36.290428
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.449609	0
kfl00007_0450	0	0	0	0
kfl00007_0460	21.105528	17.937851	14.137363	15.003493
