geneID	control_1	control_2	high_light_1	high_light_2
kfl00001_0570	0.850035	0.898854	0.16633	0.32921
kfl00001_0580	13.946135	13.305515	15.794083	14.181147
kfl00001_0590	28.355175	23.078241	11.204361	11.395726
kfl00001_0600	8.907248	10.210001	2.83035	3.611628
kfl00001_0610	14.695894	16.130787	4.768336	8.404104
kfl00001_0620	1609.913574	1630.914429	1449.403809	1383.344604
kfl00001_0630	0	0	0	0
kfl00001_0640	2.323891	2.423263	3.61747	3.966105
kfl00001_0650	75.085457	73.357285	56.300732	54.371178
kfl00001_0660	14.233397	10.27888	11.502192	11.784492
kfl00001_0670	11.057041	9.684315	15.74713	16.763285
kfl00001_0680	0	0	0	0
kfl00001_0690	4.047343	3.672053	0	0
kfl00001_0700	2.181848	3.118651	0.874917	0.985686
kfl00001_0710	12.946842	13.432064	10.868094	13.777191
kfl00001_0720	2.837992	2.497956	1.351145	0.854222
kfl00001_0730	48.638752	50.089191	43.237671	52.385487
kfl00001_0740	95.359268	89.862961	58.806641	45.642956
kfl00001_0750	16.674917	18.306311	13.46523	13.439999
kfl00001_0760	4.587689	3.390171	0.728355	1.024379
kfl00001_0770	118.782303	119.387573	85.70533	78.131615
kfl00001_0780	12.904258	10.639532	5.760184	9.288021
kfl00001_0785	3.196172	2.069531	3.521584	4.327622
kfl00001_0790	24.997295	27.194181	42.62664	47.075481
kfl00001_0800	78.502991	81.203369	122.49633	109.918198
kfl00001_0810	23.886024	24.458044	357.804779	372.602325
kfl00001_0820	6.987628	3.865271	36.706749	34.869835
kfl00001_0830	16.728264	17.647482	12.965833	11.972184
kfl00001_0840	4.735775	4.217472	2.580361	3.097509
kfl00001_0850	52.606117	48.819401	16.333242	17.863794
kfl00001_0860	40.57835	29.914902	36.703613	37.436768
kfl00001_0870	0	0	0	0
kfl00002_0010	53.658676	48.924793	33.942497	30.517712
kfl00002_0020	46.475582	42.084633	34.749748	37.992798
kfl00002_0030	71.388054	66.533737	36.905376	36.963276
kfl00002_0040	26.578024	22.16938	12.174123	11.622854
kfl00002_0050	192.155396	219.837341	120.576469	128.138535
kfl00002_0060	13.871088	10.183621	27.304892	30.715843
kfl00002_0070	77.898048	65.996437	57.803825	65.067772
kfl00002_0080	107.857834	102.339287	103.920906	93.150169
kfl00002_0090	0	0	0.071384	0
kfl00002_0100	103.993492	119.60672	83.535919	69.340683
kfl00002_0110	11.574231	16.114658	13.539714	11.31712
kfl00002_0120	134.361511	119.709373	314.150146	326.22406
kfl00002_0130	21.334503	20.942837	14.259473	12.642326
kfl00002_0140	72.182159	72.255577	61.074562	73.329384
kfl00002_0150	8.606124	6.998511	16.087288	15.802419
kfl00002_0160	235.317734	217.22995	206.511002	215.002258
kfl00002_0170	5.08873	6.088675	5.765145	5.670992
kfl00002_0180	10.267164	11.910883	6.376222	6.431572
kfl00002_0190	1.797786	3.171195	0	0
kfl00002_0200	5.6351	4.855601	3.170125	5.221535
kfl00002_0210	226.658905	214.346558	212.770203	220.140594
kfl00002_0220	8.631295	5.057265	4.087082	4.751335
kfl00002_0240	54.878918	52.26479	16.816162	23.763693
kfl00002_0250	0	0	0	0
kfl00002_0260	0	0	0	0
kfl00002_0270	0	0	0	0
kfl00002_0280	20.331081	23.106079	17.96521	19.372257
kfl00002_0290	0.805314	0	0	0
kfl00002_0300	54.065926	40.337173	19.48966	15.377787
kfl00002_0310	18.745438	22.381683	11.789001	9.475897
kfl00002_0320	25.649164	17.09388	38.90419	42.968571
kfl00002_0330	49.850567	40.546059	146.44194	145.608536
kfl00002_0340	2.599408	2.775948	1.318845	0.611699
kfl00002_0350	5.868129	8.025806	7.579913	5.132112
kfl00002_0360	12.42919	12.545233	8.225398	9.793769
kfl00002_0370	141.720947	138.416443	37.539036	25.265417
kfl00002_0380	10.285043	10.273449	7.933123	8.688168
kfl00002_0390	26.942652	26.715883	47.129116	51.743587
kfl00002_0400	0	0	0	0
kfl00002_0410	0	0	0	0
kfl00002_0420	65.378029	65.051094	55.668686	55.294491
kfl00002_0430	48.036983	50.453636	51.137554	42.348572
kfl00002_0440	109.822769	116.242218	178.557526	183.684174
kfl00002_0450	7.614548	10.642145	6.128428	7.209324
kfl00002_0460	17.196503	19.713816	7.042562	6.299563
kfl00002_0470	5.284954	4.395333	6.373942	3.473019
kfl00002_0480	42.332355	34.72266	11.619109	11.411446
kfl00002_0490	37.166733	32.06221	35.215317	32.649342
kfl00002_0500	61.810925	51.035305	45.778305	55.516392
kfl00002_0510	22.283865	21.440876	28.402126	33.09782
kfl00002_0520	15.219517	25.038242	30.342869	26.712801
kfl00002_0530	46.157894	55.056648	142.366364	168.576462
kfl00002_0540	0	0	0	0
kfl00002_0560	18.445332	15.215023	35.313236	44.314941
kfl00002_0570	55.9883	64.712051	71.182442	69.800903
kfl00002_0580	56.99538	55.673584	80.871048	81.746284
kfl00002_0590	0	0	0	0
kfl00002_0595	2.415551	4.289499	1.882729	1.108009
kfl00002_0600	0	0	0	0
kfl00002_0605	0	0	0	0
kfl00002_0610	15.269175	13.365316	46.548012	45.23246
kfl00002_0620	29.441917	24.525496	22.182224	20.38784
kfl00002_0630	12.20637	11.43199	10.091275	9.565262
kfl00002_0640	5.403223	0	1.894061	4.846731
kfl00002_0650	15.892389	11.739127	7.550358	10.222224
kfl00002_0660	0	0	0	0
kfl00002_0670	52.281651	50.539803	21.577177	18.625572
kfl00002_0680	7.944254	10.327459	22.030542	25.348225
kfl00002_0690	10.893717	12.538588	7.860946	10.653352
kfl00002_0700	18.851177	15.139244	9.74908	14.361206
kfl00002_0710	66.832481	55.941376	49.931946	36.244713
kfl00002_0720	17.638823	24.127926	8.133892	10.100325
kfl00002_0730	6.119228	7.557378	3.961812	2.818368
kfl00002_0740	0.285508	0.076203	0	0.089449
kfl00002_0750	0	0	0	0
kfl00002_0760	0	0	0	0
kfl00002_0770	0	0	0	0
kfl00002_0780	0	0	0	0
kfl00002_0790	0	0	0	0
kfl00002_0800	0	0	0	0
kfl00002_g1	0	2.028414	1.398471	0
kfl00002_g17	0	0.680797	0.57988	0.477761
kfl00002_g30	0	0	0	0
kfl00002_g34	15.096088	11.193821	29.185688	34.315319
kfl00002_g40	0	0	0	0
kfl00002_g82	0	0	0	0
kfl00003_0010	0	0	0	0
kfl00003_0020	0	0	0	0
kfl00003_0030	8.373252	4.91847	6.462414	5.538613
kfl00003_0040	113.163803	94.991516	84.063217	72.953217
kfl00003_0050	3.494867	3.814609	3.145269	3.502934
kfl00003_0055	2.12145	3.280558	1.535807	2.120118
kfl00003_0060	5.558605	3.226398	0.685215	0
kfl00003_0070	28.943319	25.45117	42.679577	41.586567
kfl00003_0080	18.435076	22.585621	28.530451	26.984053
kfl00003_0090	16.287434	17.344107	2.694384	5.511954
kfl00003_0095	3.093323	0	0	0
kfl00003_0100	7.989776	6.420303	1.530971	0.740408
kfl00003_0110	20.709249	23.71661	39.826721	44.639507
kfl00003_0120	0	0	0	0
kfl00003_0130	17.52268	19.414133	3.085821	2.657191
kfl00003_0140	10.769189	9.303409	3.877851	6.975079
kfl00003_0150	8.583299	9.521189	6.372074	7.502807
kfl00003_0160	23.662313	18.121893	19.478842	20.485151
kfl00003_0170	29.959614	35.948223	26.372862	21.865156
kfl00003_0180	22.151642	22.950377	41.455994	44.307652
kfl00003_0190	0	0	0	0
kfl00003_0200	13.255769	5.14331	12.44031	11.950744
kfl00003_0210	85.770515	77.110626	45.399906	45.116138
kfl00003_0220	0	0	0	0
kfl00003_0230	0	0	0	0
kfl00003_0240	11.770164	11.516221	9.604644	12.13574
kfl00003_0250	4.963327	4.038868	4.350807	3.902406
kfl00003_0260	68.704559	63.961945	42.626785	44.152367
kfl00003_0270	38.323074	42.935631	25.877661	25.395185
kfl00003_0280	35.146114	22.242476	15.827824	13.1944
kfl00003_0290	181.532242	162.698975	142.68988	140.97049
kfl00003_0300	15.728024	9.713863	8.252687	6.126004
kfl00003_0310	13.185944	11.804338	6.779758	5.772302
kfl00003_0320	6.976508	5.816325	5.177727	6.153533
kfl00003_0330	0.720411223140496	0	0	0
kfl00003_0340	41.39946	45.625381	17.269459	15.450734
kfl00003_0350	10.325793	8.099456	8.581555	11.159864
kfl00003_0360	22.803608	21.66535	32.173477	30.676811
kfl00003_0370	25.096283	17.242666	15.708469	15.790984
kfl00003_0380	23.232803	25.785782	29.150097	31.031786
kfl00003_0390	0.343211	0.032275	0.193005	0.373149
kfl00003_0400	0	0	0	0
kfl00003_0410	2.571023	0.820178	0	2.864544
kfl00003_0420	0	0	0	0
kfl00003_0430	60.861198	61.719765	49.626888	46.714539
kfl00003_0440	1.54295	5.684238	0.874077	1.737073
kfl00003_0450	0	0	0	0
kfl00003_0455	0	0	0	0
kfl00003_0460	7.467824	8.525839	3.180273	3.209604
kfl00003_0470	21.316324	21.364305	14.405502	15.74377
kfl00003_0480	27.225012	30.057421	19.412083	10.412509
kfl00003_0490	6.788041	9.347576	3.910427	4.302839
kfl00003_0500	0	0	0	0
kfl00003_0510	26.484001	22.399837	29.814272	36.438232
kfl00003_0520	0	0	0	0
kfl00003_0530	5.47438433790113	3.98472832402428	6.21617689089332	7.39897407215958
kfl00003_0540	25.80192	20.135853	8.995418	9.607993
kfl00003_0550	18.380833	14.196598	12.580523	11.903372
kfl00003_0560	19.923748	9.285179	5.570235	4.857556
kfl00003_0570	2.016248	1.675257	6.481427	7.76749
kfl00003_0580	3.794384	0	4.823689	9.056812
kfl00003_0590	129.995132	144.455597	267.492035	288.564453
kfl00003_0600	43.332054	38.19828	94.982399	111.25106
kfl00003_0610	0	0	0	0
kfl00003_0620	0	0	0	0
kfl00003_0630	30.843092	31.603518	29.717758	30.89901
kfl00003_0640	16.55962	14.825868	3.356035	3.523541
kfl00003_0645	35.058407	29.817245	72.430016	88.791115
kfl00003_0650	12.947043	15.946256	13.468759	9.79233
kfl00003_0660	4.776773	4.408104	2.791088	4.654781
kfl00003_0680	8.818119	6.847514	7.104569	8.665604
kfl00003_0690	32.086845	29.57119	40.801849	42.270576
kfl00003_0700	61.354687	58.909798	52.987934	46.350582
kfl00003_0710	122.788322	127.947433	87.661522	87.615433
kfl00003_0720	104.354004	84.468987	82.775536	100.852699
kfl00003_0730	39.940357	30.169418	10.59924	14.641618
kfl00003_0740	8.675843	10.336314	23.530111	24.686802
kfl00003_0750	34.42057	27.700985	13.348021	11.056259
kfl00003_0760	4.695842	4.745101	0.763854	0.751712
kfl00003_0770	25.974407	23.358379	4.967791	4.895501
kfl00003_g25	0	0	0	0
kfl00004_0010	0	0	0	0
kfl00004_0020	10.269927	12.095284	11.372473	13.894657
kfl00004_0030	86.214531	71.566536	48.307446	44.83424
kfl00004_0040	10.158582	6.119956	11.272579	10.681293
kfl00004_0060	6.1205	5.57778	7.533535	9.399985
kfl00004_0070	7.922768	6.901629	3.141603	1.88752
kfl00004_0080	0	0	0	0
kfl00004_0090	0	0	0	0
kfl00004_0100	0	0	0	0
kfl00004_0110	0	0	0	0
kfl00004_0120	0	0	0	0
kfl00004_0130	34.062057	36.2565	46.65485	52.695953
kfl00004_0150	0	0	0	0
kfl00004_0160	1.002133	0.611934	0	0
kfl00004_0170	8.725643	12.204999	2.7363	2.291788
kfl00004_0180	0	0	0	0
kfl00004_0190	0	0	0	0
kfl00004_0200	21.830072	21.809992	7.430283	11.481864
kfl00004_0210	108.045067	111.443367	26.274456	26.356163
kfl00004_0220	10.410954	12.307469	60.300632	60.35545
kfl00004_0230	8.037289	5.238454	4.095183	3.76381
kfl00004_0240	0	0	0	0
kfl00004_0250	4.430057	6.540155	0	0
kfl00004_0260	3.393036	3.672002	2.52754	3.819286
kfl00004_0270	70.217201	67.735329	49.928246	54.523998
kfl00004_0280	12.192426	13.06322	5.01897	7.017225
kfl00004_0290	6.191218	5.899981	4.504435	4.353957
kfl00004_0300	22.654362	24.309818	11.15782	15.017242
kfl00004_0310	43.326103	36.503067	43.464016	46.689819
kfl00004_0320	24.854586	21.814281	16.222502	19.352968
kfl00004_0330	9.417717	8.940948	7.783373	7.03779
kfl00004_0340	8.855591	10.76309	6.505522	7.059204
kfl00004_0343	0	0	0	0
kfl00004_0346	0	0	0	0
kfl00004_0350	0	0	0	0
kfl00004_0360	0	0	0	0
kfl00004_0370	60.262123	51.704586	65.690308	66.517647
kfl00004_0380	3.090654	3.719185	0.924572	0.568869
kfl00004_0385	14.5265	15.659524	11.398376	16.48233
kfl00004_0390	4.751851	4.792684	6.412014	7.038867
kfl00004_0410	11.897165	12.932301	7.82858	6.95234
kfl00004_0420	6.965142	8.207899	2.19772	1.849624
kfl00004_0430	3.753166	2.445817	5.509625	5.260567
kfl00004_0440	0	0	0	0
kfl00004_0450	2.29634	2.470164	3.763837	4.096921
kfl00004_0460	0.464654	1.626309	2.06588	5.015187
kfl00004_0470	0	0	0	0
kfl00004_0480	0	0	0	0
kfl00004_0490	0	0	0	0
kfl00004_0500	4.995213	3.134997	25.880709	29.827927
kfl00004_0510	7.578662	8.934834	6.575392	10.094634
kfl00004_0520	9.134942	5.465825	7.140975	4.688863
kfl00004_0530	11.6333792544626	10.3385851038106	8.74163419015065	12.1107289497405
kfl00004_0540	3.284854	3.660738	5.9515	6.272083
kfl00004_0550	30.021791	23.831945	21.255163	22.569128
kfl00004_0560	0	0	0	0
kfl00004_0570	0	0	0	0
kfl00004_0580	1.844193	2.865646	3.411746	5.002298
kfl00004_0600	5.044683	0	2.441045	0
kfl00004_0610	0	0	0	0
kfl00004_0620	82.098274	72.64048	45.357491	46.677425
kfl00004_0630	28.132591	24.693806	31.053894	25.354733
kfl00004_g11	56.953724	47.734997	39.250412	43.25716
kfl00004_g60	9.955482	9.091273	10.097285	11.960481
kfl00005_0010	0	0	0	0
kfl00005_0020	2.723359	2.610857	0	0
kfl00005_0030	3.156137	3.1737	0.907068	0.994195
kfl00005_0040	1.529591	1.718017	0	0
kfl00005_0050	9.752389	13.658918	45.153259	45.495422
kfl00005_0060	61.869083	62.30476	36.522419	43.274975
kfl00005_0070	68.5187	75.704277	104.230995	98.447113
kfl00005_0080	0	0	0	0
kfl00005_0090	54.044868	46.759846	34.899303	33.572685
kfl00005_0100	6.426917	4.930197	2.805429	1.860584
kfl00005_0110	4.126467	2.712749	2.254973	2.287708
kfl00005_0120	7.81136	5.645694	3.738262	4.461679
kfl00005_0130	0	0	0.575383	0
kfl00005_0140	0	0	0	0
kfl00005_0150	107.421135	93.06353	146.639099	152.596573
kfl00005_0160	1.271415	4.210893	4.141875	3.806869
kfl00005_0170	0	0	0	0
kfl00005_0180	8.72776	5.452322	8.073895	8.853312
kfl00005_0190	29.755699	25.601208	30.020937	31.290714
kfl00005_0200	4.555096	3.218832	4.058755	3.041689
kfl00005_0210	269.338593	262.403503	163.276932	171.378235
kfl00005_0220	13.883498	21.094193	26.273411	30.386829
kfl00005_0230	5.797983	5.717972	7.461683	6.462234
kfl00005_0240	0.351621	0	0.75237	1.319241
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	10.944563	11.205183	14.261479	18.667183
kfl00005_0300	25.706511	25.520721	63.834782	59.22356
kfl00005_0310	29.416758	34.420944	15.094508	16.98004
kfl00005_0320	0	0	0	0
kfl00005_0330	13.716	13.7607	45.305408	51.118568
kfl00005_0340	23.075579	16.097672	47.565517	50.73019
kfl00005_0350	0	0	0	0
kfl00005_0360	20.970158	16.102875	10.752912	8.593261
kfl00005_0370	0	0	0	0
kfl00005_0380	3.278993	3.887585	6.872127	6.655856
kfl00005_0390	7.042753	7.589976	4.986115	6.044232
kfl00005_0400	137.372391	124.971336	1209.286255	1233.547119
kfl00005_0410	0.053844	0.082419	0.155933	0.019821
kfl00005_0420	72.660469	77.534744	134.996307	144.826035
kfl00005_0430	14.437934	9.101223	11.480501	13.200544
kfl00005_0440	44.081127	38.338852	20.212629	15.815557
kfl00005_0450	13.490822	16.926081	7.398609	4.611579
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	154.364304	143.984222	175.522766	184.687073
kfl00005_0490	134.99408	90.19619	165.075455	166.084259
kfl00005_0500	284.658081	286.796448	53.7747	64.402267
kfl00005_0510	19.559507	22.237713	12.107517	11.589113
kfl00005_0520	53.843586	49.900227	72.773544	70.056633
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	8.567874	7.027175	15.25546	17.540899
kfl00005_0560	17.528149	12.808398	7.482565	9.893013
kfl00005_0570	13.866226	12.718555	13.27881	14.634719
kfl00005_0580	4.388313	0	0	0
kfl00005_0590	3.192823	4.692874	1.346479	2.7855
kfl00005_0600	14.181326	14.358721	20.045723	18.353252
kfl00005_0610	3337.422363	2958.325928	1785.985229	1780.391602
kfl00005_0620	16.69211	21.156269	12.282317	16.003902
kfl00005_0630	3.232939	3.360153	5.569576	8.604497
kfl00005_0640	0	0	0	0
kfl00005_0650	16.374504	15.218294	8.644817	8.479202
kfl00005_0660	108.137695	98.878662	82.22702	81.314682
kfl00005_0670	15.929063	19.849161	16.717396	12.874425
kfl00005_0680	1.984231	0	2.327636	2.199856
kfl00005_0690	10.8410525394007	11.4070673536811	31.6159728497965	37.6091541494636
kfl00005_0700	19.243774	16.26494	17.13921	23.267094
kfl00005_g19	0.589451	1.445443	0	3.389376
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	240.360687	205.5271	180.828293	187.720673
kfl00006_0030	16.316578	15.98777	35.667889	37.662788
kfl00006_0040	1376.030518	1509.573486	1208.779297	1252.339478
kfl00006_0050	28.914791	27.83849	17.603859	17.996077
kfl00006_0060	29.617716	35.350845	37.448353	36.415737
kfl00006_0070	9.174322	6.585922	10.355592	11.972188
kfl00006_0080	3.090419	4.799453	0.365332	1.513659
kfl00006_0090	0	0	0	0
kfl00006_0100	6.219648	5.278065	8.126317	6.856452
kfl00006_0110	6.109759	5.458237	1.837682	2.651533
kfl00006_0120	5.070343	6.03305	8.638548	7.932727
kfl00006_0130	15.895297	18.536495	11.724278	11.784715
kfl00006_0140	1737.490845	1836.452148	1662.849365	1685.072754
kfl00006_0150	66.7649	64.156967	144.255463	135.234787
kfl00006_0160	6.842264	7.600579	11.70343	11.444046
kfl00006_0170	27.865751	24.657961	27.823639	32.478886
kfl00006_0180	0	0	0.559367	0
kfl00006_0190	3.794194	1.46989	0.934886	0.864695
kfl00006_0200	12.842484	9.221877	5.623175	7.327444
kfl00006_0210	5.169327	6.927022	4.496841	4.437677
kfl00006_0220	20.746716	20.209049	9.21479	14.470518
kfl00006_0230	33.044376	33.905655	27.201349	25.584946
kfl00006_0240	16.134212	17.030354	26.758009	33.767208
kfl00006_0250	10.853889	7.667922	3.455003	5.341462
kfl00006_0260	35.955547	35.117966	17.110268	22.327265
kfl00006_0270	116.690971	109.374458	172.852997	175.34256
kfl00006_0280	1.526543	1.576794	1.771032	0.637411
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	28.179533	37.155125	29.524628	16.695484
kfl00006_0340	16.70079	17.593096	11.504451	10.509355
kfl00006_0350	117.393852	100.479927	232.636566	247.141937
kfl00006_0360	163.204544	127.387848	96.463295	97.182915
kfl00006_0370	6.307918	9.005614	8.919975	11.902682
kfl00006_0380	81.99836	86.628769	119.787598	120.682922
kfl00006_0390	6.211677	6.926045	5.945305	8.578676
kfl00006_0400	449.872681	446.781616	474.495239	523.499634
kfl00006_0410	5.550499	6.10905	8.754803	8.881516
kfl00006_0420	2.45955	1.718931	0.731095	0.233751
kfl00006_0430	5.340341	4.571295	0.770631	0.983645
kfl00006_0440	4.129688	2.950922	1.164295	2.271497
kfl00006_0450	0	0	0	0
kfl00006_0460	8.820965	8.450216	1.105305	1.423771
kfl00006_0470	190.245193	193.904144	239.952377	222.86496
kfl00006_0480	4.821279	4.303264	12.106744	9.801631
kfl00006_0490	2.481794	3.532245	0.539427	0
kfl00006_0500	10.060237	8.936201	6.371804	7.519794
kfl00006_0510	1.68347	2.726138	1.186959	1.884396
kfl00006_0520	20.593016	19.582155	20.214989	21.834856
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	52.175705	54.894283	35.029629	37.680573
kfl00006_0560	11.856624	10.247564	5.216168	6.160363
kfl00006_0580	0	0	0	0
kfl00006_0590	37.551006	36.260818	15.87726	9.083413
kfl00006_0600	1.494624	0.910001	0.485685	0.620963
kfl00006_0610	6.783508	9.026942	9.716835	6.980711
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	0.995927	2.041327	0	0
kfl00006_0670	25.076353	24.854078	44.383965	52.623276
kfl00006_0680	0	0	0	0
kfl00006_0700	36.549374	42.392925	21.569347	16.83754
kfl00006_0710	98.804886	103.162613	190.935318	214.925232
kfl00006_0720	10.770178	8.252556	1.688834	1.67829
kfl00006_0730	18.3263	20.918488	51.275631	58.649818
kfl00006_0740	28.275282	32.45459	69.437912	70.486633
kfl00006_0750	3.902096	6.659903	9.480753	10.715855
kfl00006_0760	51.306599	60.691002	57.097279	50.311306
kfl00006_0770	231.068237	229.44458	157.69986	171.001877
kfl00006_0780	9.780131	4.635066	5.16584	4.100342
kfl00006_0790	0.596662	0.767492	1.878407	2.496576
kfl00006_0800	8.353091	11.298693	8.466234	9.374872
kfl00006_0810	13.44206	27.679586	21.580311	18.115961
kfl00006_0820	23.92728	18.301949	22.7402	24.993534
kfl00006_0830	26.301884	25.589327	17.560753	14.639923
kfl00006_0840	13.584304	14.512829	4.573654	3.697001
kfl00006_0850	11.362905	12.597659	20.609776	19.694571
kfl00006_0860	21.399038	18.024035	35.68721	35.004124
kfl00006_0870	27.236441	24.23835	12.646628	15.459367
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	14.43298	14.812329	11.443519	11.624222
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	66.169212	104.947395	44.719292	35.826244
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.208613	0	0	0
kfl00007_0030	0.248954	0.022741	0.157389	0.015628
kfl00007_0040	16.203728	13.11262	38.936325	41.92704
kfl00007_0050	225.977921	220.017883	79.842377	96.508636
kfl00007_0060	0.462729	0.060529	0	0
kfl00007_0070	0.989438	0.898021	0	0
kfl00007_0080	0	0	0	0.409629
kfl00007_0085	0	0	1.664149	1.801702
kfl00007_0090	9.631706	7.732653	8.044396	9.642179
kfl00007_0100	7.459796	10.757605	5.061641	7.265282
kfl00007_0110	272.503357	235.452011	119.308815	96.806839
kfl00007_0120	18.197647	20.531788	3.342125	1.030641
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	6.123761	4.612917	0.83085	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	6.778977	6.193512	3.799045	1.545218
kfl00007_0200	3.043701	5.350299	1.07082	2.608675
kfl00007_0210	1.623509	1.139453	0.554426	1.343029
kfl00007_0220	0	0	0	0
kfl00007_0230	14.782633	12.832135	24.3634	30.697279
kfl00007_0240	13.995374	10.435376	4.064323	3.285937
kfl00007_0250	38.269238	34.92588	39.610207	42.34676
kfl00007_0260	7.21771	3.909399	3.15353	4.172054
kfl00007_0270	18.030039	15.097297	9.468678	14.330861
kfl00007_0280	23.565147	22.400635	44.837685	49.262115
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	3.170691	3.709868	2.038389	1.126229
kfl00007_0330	31.230867	36.627563	28.491831	35.023602
kfl00007_0335	0	0	0	0
kfl00007_0340	12.897913	14.29965	6.423348	9.770363
kfl00007_0350	3.774174	1.575167	13.641357	16.088377
kfl00007_0360	57.983631	41.256886	51.034019	51.226097
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	7.722142	5.674475	11.724127	11.27803
kfl00007_0400	12.841182	10.982246	26.831388	25.915056
kfl00007_0410	28.730448	26.464085	22.711981	34.353477
kfl00007_0420	28.425116	26.750759	34.23246	34.583157
kfl00007_0430	41.032528	33.973034	36.886627	35.733486
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.443532	0
kfl00007_0450	0	0	0	0
