geneID	control_1	control_2	high_light_1	high_light_2
kfl00001_0740	93.653336	89.681641	60.336899	47.698921
kfl00001_0750	16.869205	20.339361	10.9899	14.158681
kfl00001_0760	5.118273	3.767061	0	1.417603
kfl00001_0770	118.129654	116.487312	82.207047	78.161362
kfl00001_0780	12.924638	10.208751	5.504938	8.556303
kfl00001_0785	2.425546	0	4.695987	3.36677
kfl00001_0790	25.636976	29.163513	43.48381	44.03952
kfl00001_0800	78.311043	77.157387	121.335793	110.287201
kfl00001_0810	22.723047	23.168194	363.314484	367.57254
kfl00001_0820	7.096957	2.831589	37.190952	33.764114
kfl00001_0830	16.576488	18.837259	10.790874	11.656315
kfl00001_0840	5.428495	3.49521	2.819536	2.936997
kfl00001_0850	51.838337	50.923458	16.764973	18.57905
kfl00001_0860	43.142075	28.60387	39.78109	41.818283
kfl00001_0870	0	0	0	0
kfl00002_0010	53.324261	47.517082	39.044014	31.927338
kfl00002_0020	49.653564	40.639809	37.549026	37.335655
kfl00002_0030	67.36068	63.880196	37.455559	39.295017
kfl00002_0040	25.653158	22.153347	12.208405	11.568769
kfl00002_0050	195.881775	218.978897	116.748322	125.402557
kfl00002_0060	11.737649	10.07996	27.722366	28.323498
kfl00002_0070	80.369316	68.090927	60.437908	66.12558
kfl00002_0080	102.782104	102.993149	103.296761	92.705704
kfl00002_0090	0	0	0.090221	0
kfl00002_0100	101.743118	117.161079	81.420998	66.808205
kfl00002_0110	10.566096	17.101715	15.50104	11.905934
kfl00002_0120	134.484268	120.159828	312.256287	334.129059
kfl00002_0130	21.926241	23.534462	14.327791	12.327352
kfl00002_0140	72.599541	77.158386	60.936924	77.599815
kfl00002_0150	8.273045	6.469636	16.651108	16.266201
kfl00002_0160	233.974442	213.547592	202.353256	219.537048
kfl00002_0170	5.459431	6.366306	5.248586	6.289948
kfl00002_0180	10.911723	11.778455	7.141189	8.035495
kfl00002_0190	0	2.272543	0	0
kfl00002_0200	6.403998	4.329091	1.785231	5.695192
kfl00002_0210	219.454834	213.735825	218.09787	221.049683
kfl00002_0220	10.013255	4.242501	2.701567	4.703953
kfl00002_0240	51.502281	58.961227	14.918951	24.319851
kfl00002_0250	0	0	0	0
kfl00002_0260	0	0	0	0
kfl00002_0270	0	0	0	0
kfl00002_0280	18.418003	21.597858	16.329836	20.88102
kfl00002_0290	0	0	0	0
kfl00002_0300	52.13303	43.354996	19.508711	15.373457
kfl00002_0310	15.53968	25.808016	10.321725	10.50863
kfl00002_0320	27.594875	16.313482	37.328201	39.794727
kfl00002_0330	53.107559	40.018135	144.627075	151.73642
kfl00002_0340	2.38158	2.970782	1.365589	0.648479
kfl00002_0350	5.412266	7.848271	8.407824	5.197606
kfl00002_0360	13.437572	11.378642	6.475527	10.835003
kfl00002_0370	136.054276	139.905655	37.129364	26.309813
kfl00002_0380	10.407786	10.170762	6.789019	9.272263
kfl00002_0390	26.492514	24.825756	45.380077	52.885548
kfl00002_0400	0	0	0	0
kfl00002_0410	0	0	0	0
kfl00002_0420	65.70607	67.2771	56.841446	58.825974
kfl00002_0430	51.202572	50.055752	48.820454	39.377678
kfl00002_0440	111.108063	121.434814	182.001205	181.995819
kfl00002_0450	8.130318	9.665044	7.095062	5.855728
kfl00002_0460	17.66687	19.015123	10.170022	6.632478
kfl00002_0470	5.428424	4.600067	6.416199	2.904496
kfl00002_0480	43.214577	35.743294	12.083381	13.117828
kfl00002_0490	35.943962	33.442356	37.982922	34.369911
kfl00002_0500	53.55468	49.727718	43.898022	56.944427
kfl00002_0510	23.132277	20.932655	27.429903	30.19474
kfl00002_0520	15.045069	24.893009	26.942085	29.881899
kfl00002_0530	49.224403	55.601948	141.197739	166.077682
kfl00002_0540	0	0	0	0
kfl00002_0560	18.141153	14.637216	35.135532	41.603756
kfl00002_0570	58.113358	59.931553	77.503464	64.515938
kfl00002_0580	62.087845	52.024841	79.831375	83.561234
kfl00002_0590	0	0	0	0
kfl00002_0595	2.769189	4.6898	2.001096	1.024129
kfl00002_0600	0	0	0	0
kfl00002_0605	0	0	0	0
kfl00002_0610	14.414012	12.698112	46.330463	41.784859
kfl00002_0620	29.885454	25.070225	19.897022	20.791142
kfl00002_0630	12.881741	11.728452	9.947792	10.578976
kfl00002_0640	4.17776	0	2.050932	5.081781
kfl00002_0650	13.460417	12.492861	5.103151	10.653715
kfl00002_0660	0	0	0	0
kfl00002_0670	53.37516	48.582733	21.006376	19.881691
kfl00002_0680	8.248236	10.088465	22.721653	28.426605
kfl00002_0690	12.895902	13.22374	7.240856	10.034901
kfl00002_0700	18.153566	12.815974	10.967079	13.537161
kfl00002_0710	70.044617	56.114941	51.251347	40.735283
kfl00002_0720	19.81143	25.504379	6.690583	8.657291
kfl00002_0730	5.14505	8.344252	3.916317	2.877997
kfl00002_0740	0.252159	0.093272	0	0
kfl00002_0750	0	0	0	0
kfl00002_0760	0	0	0	0
kfl00002_0770	0	0	0	0
kfl00002_0780	0	0	0	0
kfl00002_0790	0	0	0	0
kfl00002_0800	0	0	0	0
kfl00002_g1	0	3.086678	0.988626	0
kfl00002_g17	0.180483	1.520951	0.763221	0.450385
kfl00002_g30	0	0	0	0
kfl00002_g34	18.556726	9.133541	28.806528	33.812885
kfl00002_g40	0	0	0	0
kfl00002_g82	0	0	0	0
kfl00003_0010	0	0	0	0
kfl00003_0020	0	0	0	0
kfl00003_0030	8.040859	5.094713	5.43259	4.299552
kfl00003_0040	118.780312	94.043648	89.269623	74.373619
kfl00003_0050	3.56487	3.809376	3.988771	3.512312
kfl00003_0055	1.662051	3.570766	1.600477	2.189357
kfl00003_0060	6.748097	0	0.968802	0
kfl00003_0070	32.153053	25.171515	43.859615	43.452629
kfl00003_0080	17.676073	23.088028	29.947401	24.46537
kfl00003_0090	17.553034	18.934361	3.300972	5.837732
kfl00003_0095	1.985657	0	0	0
kfl00003_0100	7.799999	6.930709	1.261319	1.414601
kfl00003_0110	21.986935	22.41222	41.699059	43.608021
kfl00003_0120	0	0	0	0
kfl00003_0130	16.998703	19.808561	0	2.453796
kfl00003_0140	9.920244	9.786222	3.196297	5.479731
kfl00003_0150	8.555616	8.488659	6.10266	6.651111
kfl00003_0160	24.25913	17.44957	18.25046	19.594282
kfl00003_0170	28.030804	38.308327	25.655416	22.976665
kfl00003_0180	24.536928	21.403179	38.828075	45.613831
kfl00003_0190	0	0	0	0
kfl00003_0200	13.696122	5.410655	12.536672	13.059237
kfl00003_0210	90.726936	77.462265	44.405045	45.072525
kfl00003_0220	0	0	0	0
kfl00003_0230	0	0	0	0
kfl00003_0240	13.4383	11.18974	10.048071	13.097711
kfl00003_0250	4.828639	4.011256	4.801529	4.786554
kfl00003_0260	68.928719	61.888012	45.817451	46.046425
kfl00003_0270	39.529991	43.81004	26.3321	28.738464
kfl00003_0280	37.574402	24.439157	15.073638	11.187114
kfl00003_0290	179.189392	160.091766	140.253479	139.343613
kfl00003_0300	16.131065	7.783186	10.20449	7.079638
kfl00003_0310	13.466264	10.987952	7.378084	5.813535
kfl00003_0320	5.913756	4.757689	6.028263	6.027817
kfl00003_0330	0.625918884297521	0	0	0
kfl00003_0340	42.659367	44.04726	18.310942	15.493551
kfl00003_0350	8.072228	6.094564	9.285924	10.074376
kfl00003_0360	24.02705	25.016512	34.485821	29.12261
kfl00003_0370	26.055483	16.058115	15.99526	17.135145
kfl00003_0380	24.043537	24.202124	31.362398	30.227695
kfl00003_0390	0.05045	0.064223	0.040891	0.803769
kfl00003_0400	0	0	0	0
kfl00003_0410	2.296674	0.935174	0	3.491621
kfl00003_0420	0	0	0	0
kfl00003_0430	64.144669	58.270897	50.500816	42.356747
kfl00003_0440	0	7.063501	0.738344	2.196669
kfl00003_0450	0	0	0	0
kfl00003_0455	0	0	0	0
kfl00003_0460	6.692902	7.618667	3.74955	3.114448
kfl00003_0470	23.479826	25.666994	14.686545	14.048361
kfl00003_0480	25.102819	28.034191	21.075663	11.290289
kfl00003_0490	5.516351	9.341498	3.680915	4.488642
kfl00003_0500	0	0	0	0
kfl00003_0510	26.806095	20.043369	26.633667	32.801128
kfl00003_0520	0	0	0	0
kfl00003_0530	4.39791611587164	3.69219613946227	6.15123956808326	7.49349396808326
kfl00003_0540	25.522459	21.179365	9.638369	9.54862
kfl00003_0550	19.494724	12.635561	13.384832	11.077557
kfl00003_0560	18.854025	8.262973	5.152999	4.322244
kfl00003_0570	1.484439	1.695763	6.730665	8.394902
kfl00003_0580	3.970515	0	5.218735	8.830806
kfl00003_0590	125.210304	138.381882	268.031982	295.03006
kfl00003_0600	46.517574	37.932026	95.219078	109.866989
kfl00003_0610	0	0	0	0
kfl00003_0620	0	0	0	0
kfl00003_0630	32.346039	31.323004	34.38131	31.224342
kfl00003_0640	14.792612	15.902572	3.423889	4.10815
kfl00003_0645	35.31152	28.90209	73.573227	80.478622
kfl00003_0650	12.499381	14.412253	13.115904	10.154534
kfl00003_0660	4.495915	5.115645	3.391669	4.321691
kfl00003_0680	7.503054	8.808207	6.456267	8.01865
kfl00003_0690	31.845467	27.096996	40.723907	42.441429
kfl00003_0700	64.247055	57.117321	54.857548	45.705383
kfl00003_0710	122.278633	131.949142	90.888557	88.537651
kfl00003_0720	105.167892	89.033043	82.322433	93.259636
kfl00003_0730	36.777878	29.370144	10.489109	12.395875
kfl00003_0740	9.082625	11.725396	25.836414	27.192986
kfl00003_0750	32.366802	28.750959	12.59995	12.09071
kfl00003_0760	4.523046	4.742854	1.241757	1.676406
kfl00003_0770	25.275908	20.019939	5.641794	6.032304
kfl00003_g25	0	0	0	0
kfl00004_0010	0	0	0	0
kfl00004_0020	9.850716	12.189596	11.683314	16.213732
kfl00004_0030	87.583466	68.744675	51.907196	43.899582
kfl00004_0040	10.939473	4.931848	10.432196	9.67682
kfl00004_0060	6.866232	5.87054	7.358736	10.445087
kfl00004_0070	8.261766	6.836536	3.155688	1.697059
kfl00004_0080	0	0	0	0
kfl00004_0090	0	0	0	0
kfl00004_0100	0	0	0	0
kfl00004_0110	0	0	0	0
kfl00004_0120	0	0	0	0
kfl00004_0130	41.186913	37.062828	43.547665	56.743607
kfl00004_0150	0	0	0	0
kfl00004_0160	1.554147	0.569251	0	0
kfl00004_0170	7.651944	12.404749	3.513094	1.954807
kfl00004_0180	0	0	0	0
kfl00004_0190	0	0	0	0
kfl00004_0200	20.940462	21.53759	7.157628	10.487383
kfl00004_0210	113.940964	102.515038	26.702621	25.350069
kfl00004_0220	9.528961	11.353354	56.292149	61.446053
kfl00004_0230	8.385097	4.883692	3.459532	4.061907
kfl00004_0240	0	0	0	0
kfl00004_0250	4.599836	6.473886	0	0
kfl00004_0260	3.110245	3.914225	2.708813	3.794814
kfl00004_0270	74.253563	61.897488	51.958397	56.049686
kfl00004_0280	10.459383	12.827694	5.429284	7.89484
kfl00004_0290	6.029408	6.414668	4.391085	4.36455
kfl00004_0300	22.049225	23.601803	10.588607	14.113169
kfl00004_0310	42.494915	37.089748	42.855453	48.511623
kfl00004_0320	22.23908	20.491474	17.195303	17.91394
kfl00004_0330	8.873517	8.72933	6.411094	7.343968
kfl00004_0340	10.264981	9.577802	6.729788	7.986258
kfl00004_0343	0	0	0	0
kfl00004_0346	0	0	0	0
kfl00004_0350	0	0	0	0
kfl00004_0360	0	0	0	0
kfl00004_0370	57.085297	48.667931	66.93605	61.75103
kfl00004_0380	3.134819	3.530955	0.923283	0.457398
kfl00004_0385	14.526846	15.506855	11.092453	16.420208
kfl00004_0390	4.463744	4.365387	6.962353	6.461542
kfl00004_0410	9.951313	13.799194	9.026188	8.182431
kfl00004_0420	9.082203	6.544136	0	3.158595
kfl00004_0430	3.190645	1.961142	7.01291	5.138771
kfl00004_0440	0	0	0	0
kfl00004_0450	1.962819	2.665895	3.740685	4.124443
kfl00004_0460	0.352216	1.429231	3.162395	5.171077
kfl00004_0470	0	0	0	0
kfl00004_0480	0	0	0	0
kfl00004_0490	0	0	0	0
kfl00004_0500	5.403459	2.888249	27.011398	31.571608
kfl00004_0510	7.79584	9.132986	6.180522	10.164834
kfl00004_0520	7.829239	5.515596	6.744212	3.753276
kfl00004_0530	11.8304513772629	10.5817186913533	8.46121314343588	11.6240894219521
kfl00004_0540	3.360817	4.246061	6.460985	6.115392
kfl00004_0550	29.497332	22.331236	22.452065	22.031059
kfl00004_0560	0	0	0	0
kfl00004_0570	0	0	0	0
kfl00004_0580	1.864062	2.591013	3.776358	5.393079
kfl00004_0600	4.629812	0	2.195565	0
kfl00004_0610	0	0	0	0
kfl00004_0620	79.372429	69.100922	43.698265	47.832035
kfl00004_0630	27.27043	20.084387	28.298664	24.545074
kfl00004_g11	58.607983	47.777416	35.739628	43.146584
kfl00004_g60	9.37412	10.484481	9.797843	13.135132
kfl00005_0010	0	0	0	0
kfl00005_0020	2.350914	2.517642	0	0
kfl00005_0030	3.604292	3.735659	0	0.942448
kfl00005_0040	0	0.720875	0	0
kfl00005_0050	8.556941	13.278839	47.635841	44.681042
kfl00005_0060	60.547066	66.244286	34.363247	41.765236
kfl00005_0070	63.777634	66.527832	103.186775	99.444199
kfl00005_0080	0	0	0	0
kfl00005_0090	52.527634	45.981983	35.413994	34.645164
kfl00005_0100	8.012784	3.702228	3.553517	1.790573
kfl00005_0110	4.317086	3.053832	2.76412	2.339925
kfl00005_0120	7.572578	5.997517	3.760037	4.018064
kfl00005_0130	0	0	0.479577	0
kfl00005_0140	0	0	0	0
kfl00005_0150	103.842964	95.108223	147.657974	150.36087
kfl00005_0160	0.960114	4.370147	3.855923	3.397898
kfl00005_0170	0	0	0	0
kfl00005_0180	9.184279	6.587266	8.207495	9.798382
kfl00005_0190	30.696846	24.315197	30.36058	34.072113
kfl00005_0200	4.654367	3.165777	4.38072	2.848153
kfl00005_0210	266.191895	267.920563	164.081451	170.486725
kfl00005_0220	13.857236	21.620218	25.633018	31.461733
kfl00005_0230	8.108715	5.711698	7.838005	0
kfl00005_0240	0	0	0.731692	1.295959
kfl00005_0250	0	0	0	0
kfl00005_0260	0	0	0	0
kfl00005_0270	0	0	0	0
kfl00005_0280	0	0	0	0
kfl00005_0290	10.814413	10.683419	14.619293	17.225187
kfl00005_0300	24.930988	27.56753	63.948921	61.01643
kfl00005_0310	27.286276	34.236694	17.237022	14.728057
kfl00005_0320	0	0	0	0
kfl00005_0330	12.242448	12.172935	46.82584	54.101791
kfl00005_0340	24.127548	15.235916	43.648972	49.048374
kfl00005_0350	0	0	0	0
kfl00005_0360	21.549994	16.872517	8.819759	10.225292
kfl00005_0370	0	0	0	0
kfl00005_0380	3.742139	3.404299	8.014711	6.450305
kfl00005_0390	6.890447	8.495792	4.950302	6.396966
kfl00005_0400	140.689102	133.704681	1235.699951	1221.269287
kfl00005_0410	0.331177	0.078964	0.18437	0.14995
kfl00005_0420	71.714607	75.827278	137.518158	139.457825
kfl00005_0430	12.698185	9.677715	9.55385	11.354548
kfl00005_0440	43.925156	36.851807	26.051992	16.08387
kfl00005_0450	16.409222	14.881528	6.961704	6.367287
kfl00005_0460	0	0	0	0
kfl00005_0465	0	0	0	0
kfl00005_0470	0	0	0	0
kfl00005_0480	160.433273	148.771896	173.091064	180.680344
kfl00005_0490	137.855621	92.67382	165.229645	168.055359
kfl00005_0500	283.741211	279.157318	46.096985	65.949409
kfl00005_0510	18.778463	21.983677	10.730834	11.855449
kfl00005_0520	56.32206	55.005375	76.419266	65.769875
kfl00005_0530	0	0	0	0
kfl00005_0540	0	0	0	0
kfl00005_0550	8.175628	5.339572	14.124938	16.153379
kfl00005_0560	19.058535	11.357772	8.422985	11.396808
kfl00005_0570	13.627968	13.80015	15.660215	15.081676
kfl00005_0580	3.150115	0	0	0
kfl00005_0590	3.517179	3.749546	1.481126	2.008702
kfl00005_0600	14.971427	14.397965	20.928799	17.373554
kfl00005_0610	3329.533691	2961.607422	1794.003296	1792.807007
kfl00005_0620	18.117361	23.209633	13.451675	15.386486
kfl00005_0630	3.589015	3.941583	5.390535	10.562548
kfl00005_0640	0	0	0	0
kfl00005_0650	16.886362	14.865036	9.489427	8.024282
kfl00005_0660	112.122765	90.762108	84.799171	83.875961
kfl00005_0670	14.952163	19.456629	14.920165	14.44102
kfl00005_0680	0	0	0	1.466577
kfl00005_0690	10.4020589785424	11.4089279766926	30.814287354421	34.8483139644839
kfl00005_0700	20.59078	15.675754	14.385501	27.531923
kfl00005_g19	0	1.046012	0	2.405481
kfl00005_g42	0	0	0	0
kfl00006_0010	0	0	0	0
kfl00006_0020	235.85144	223.278397	185.565933	181.346085
kfl00006_0030	16.343012	16.443584	37.656525	36.635529
kfl00006_0040	1347.584839	1522.466553	1227.30603	1240.812866
kfl00006_0050	28.563704	25.840408	17.858421	20.083481
kfl00006_0060	29.485706	38.348843	35.574734	40.168095
kfl00006_0070	10.009814	7.901691	10.910579	14.293356
kfl00006_0080	3.357252	6.427389	0.257583	1.431153
kfl00006_0090	0	0	0	0
kfl00006_0100	5.760591	5.926587	7.85433	6.319619
kfl00006_0110	6.365835	4.650987	2.161676	2.619778
kfl00006_0120	5.720848	5.265591	9.353889	8.790958
kfl00006_0130	15.701758	16.706305	12.383819	10.659306
kfl00006_0140	1741.606079	1894.839966	1721.25708	1653.574463
kfl00006_0150	69.10199	64.969719	143.018326	134.899475
kfl00006_0160	6.871963	7.812998	13.028849	8.172713
kfl00006_0170	31.200447	20.765009	25.305367	33.369328
kfl00006_0180	0	0	0	0
kfl00006_0190	3.376595	1.763769	0	0
kfl00006_0200	11.944624	7.743931	5.021124	8.288377
kfl00006_0210	4.658034	8.620749	4.18389	5.304397
kfl00006_0220	19.166878	21.176718	9.917098	12.075187
kfl00006_0230	33.421379	30.879417	27.022594	22.989891
kfl00006_0240	14.576318	17.446781	26.614614	32.951729
kfl00006_0250	9.893818	8.123678	3.542591	5.938872
kfl00006_0260	38.316795	32.148052	16.200331	25.14089
kfl00006_0270	105.560745	106.115486	177.200653	180.24321
kfl00006_0280	1.163237	1.223072	1.586192	0.937096
kfl00006_0290	0	0	0	0
kfl00006_0300	0	0	0	0
kfl00006_0310	0	0	0	0
kfl00006_0320	0	0	0	0
kfl00006_0330	28.833378	38.10231	31.944988	16.456514
kfl00006_0340	15.579613	18.846312	12.434206	8.647905
kfl00006_0350	112.108185	100.792038	243.837509	236.991562
kfl00006_0360	155.571198	133.169861	92.569931	98.839073
kfl00006_0370	6.997303	8.928193	8.261424	10.878161
kfl00006_0380	88.295601	91.596062	114.155952	117.36721
kfl00006_0390	5.684671	4.924269	5.039085	9.645064
kfl00006_0400	451.897552	439.023041	483.104706	523.351074
kfl00006_0410	5.735838	5.766272	9.106632	9.466475
kfl00006_0420	2.575982	2.230775	0.582944	0.403795
kfl00006_0430	5.809301	4.971881	0	1.435808
kfl00006_0440	3.85222	3.113918	0.965299	3.054704
kfl00006_0450	0	0	0	0
kfl00006_0460	8.568269	10.904549	0	1.863415
kfl00006_0470	192.487976	203.651672	242.74939	222.863113
kfl00006_0480	4.91365	3.824244	12.478554	9.318475
kfl00006_0490	1.746047	3.594012	0.426104	0
kfl00006_0500	9.444731	8.737191	5.960906	6.997294
kfl00006_0510	1.366618	2.651932	1.55766	1.980078
kfl00006_0520	19.700645	19.682098	22.417259	20.381784
kfl00006_0530	0	0	0	0
kfl00006_0540	0	0	0	0
kfl00006_0550	55.415283	55.224754	30.912924	36.257904
kfl00006_0560	10.493041	9.743765	5.585303	5.298436
kfl00006_0580	0	0	0	0
kfl00006_0590	36.970394	35.485695	16.884548	8.57988
kfl00006_0600	1.896782	1.082746	0	0.464392
kfl00006_0610	5.861193	8.70194	11.55187	8.090288
kfl00006_0620	0	0	0	0
kfl00006_0630	0	0	0	0
kfl00006_0640	0	0	0	0
kfl00006_0650	0	0	0	0
kfl00006_0660	1.329787	1.952713	0	0
kfl00006_0670	22.978542	23.723259	38.854965	53.89146
kfl00006_0680	0	0	0	0
kfl00006_0700	39.34885	46.661968	22.831093	15.90203
kfl00006_0710	90.873795	102.665688	189.317673	219.331512
kfl00006_0720	12.705046	7.628018	1.809889	1.328448
kfl00006_0730	18.857607	20.869581	52.55159	59.577438
kfl00006_0740	30.531488	34.953728	66.521034	63.01593
kfl00006_0750	4.920945	5.952778	10.418989	10.666101
kfl00006_0760	54.350975	60.912571	61.326981	57.206802
kfl00006_0770	257.581512	228.045456	156.753082	169.306976
kfl00006_0780	10.533395	4.571417	5.031882	4.852148
kfl00006_0790	0.888588	0.411722	1.711432	2.921946
kfl00006_0800	8.807886	9.398453	8.165871	10.770607
kfl00006_0810	12.598896	27.0326	25.584297	18.290333
kfl00006_0820	24.072237	18.434273	25.325544	23.732256
kfl00006_0830	24.942875	24.810629	14.279443	14.250582
kfl00006_0840	12.643332	13.284823	4.198537	3.418076
kfl00006_0850	13.22792	12.559752	23.006058	20.619747
kfl00006_0860	21.833693	18.74814	34.899998	35.807529
kfl00006_0870	27.579	22.31852	12.575008	15.52161
kfl00006_0880	0	0	0	0
kfl00006_0890	0	0	0	0
kfl00006_0900	13.662722	14.84944	11.1422	11.683539
kfl00006_0910	0	0	0	0
kfl00006_0920	0	0	0	0
kfl00006_0930	0	0	0	0
kfl00006_0950	0	0	0	0
kfl00006_0960	0	0	0	0
kfl00006_g22	60.348335	104.596138	40.128914	36.708553
kfl00006_g49	0	0	0	0
kfl00007_0010	0	0	0	0
kfl00007_0020	0.312028	0	0	0
kfl00007_0030	0.358999	0.047819	0.396762	0.029518
kfl00007_0040	16.593939	12.949781	39.482765	40.757511
kfl00007_0050	224.33876	214.075378	75.72776	97.494019
kfl00007_0060	0	0	0	0
kfl00007_0070	0.965266	0	0	0
kfl00007_0080	0	0	0	0
kfl00007_0085	0	0	2.559458	1.530595
kfl00007_0090	9.039997	7.589247	7.301128	10.136655
kfl00007_0100	7.927306	11.142788	4.800813	6.479359
kfl00007_0110	271.471161	228.216782	130.675247	96.211716
kfl00007_0120	19.021387	19.42705	3.023266	1.445265
kfl00007_0130	0	0	0	0
kfl00007_0140	0	0	0	0
kfl00007_0150	0	0	0	0
kfl00007_0160	6.156783	5.491041	0	0
kfl00007_0170	0	0	0	0
kfl00007_0180	0	0	0	0
kfl00007_0190	6.273331	7.529296	4.646804	1.82038
kfl00007_0200	2.919775	5.14677	0	2.836878
kfl00007_0210	1.946769	0.948973	0	1.568975
kfl00007_0220	0	0	0	0
kfl00007_0230	15.667002	13.362193	25.260647	29.648819
kfl00007_0240	14.554373	12.790598	3.228088	3.909498
kfl00007_0250	38.029034	35.388748	39.741756	42.327969
kfl00007_0260	6.760705	3.409538	3.03533	3.978564
kfl00007_0270	20.328146	13.630757	9.735303	11.899138
kfl00007_0280	24.370474	21.604061	44.713821	46.740456
kfl00007_0290	0	0	0	0
kfl00007_0300	0	0	0	0
kfl00007_0310	0	0	0	0
kfl00007_0320	2.264533	3.676158	0	1.146226
kfl00007_0330	26.10154	37.426338	29.701366	31.794657
kfl00007_0335	0	0	0	0
kfl00007_0340	9.708314	12.331204	5.080525	8.52894
kfl00007_0350	4.232254	1.382351	14.306918	15.120614
kfl00007_0360	60.437111	40.642456	49.803627	53.177792
kfl00007_0370	0	0	0	0
kfl00007_0380	0	0	0	0
kfl00007_0390	7.724228	5.053283	10.275561	9.733067
kfl00007_0400	13.504669	11.489038	27.16374	24.646557
kfl00007_0410	29.958818	28.230988	24.755728	34.185978
kfl00007_0420	30.45442	27.164488	34.416946	34.79821
kfl00007_0430	39.959335	35.958813	36.507839	33.522175
kfl00007_0440	0	0	0	0
kfl00007_0445	0	0	0.896272	0
kfl00007_0450	0	0	0	0
kfl00007_0460	19.637556	17.865162	13.978163	16.553646
kfl00007_0470	10.886914	11.062242	10.409125	11.363319
kfl00007_0480	18.844437	16.255335	26.745947	26.627829
kfl00007_0490	4.062934	7.504168	3.817511	3.021945
